date,open,close
2003-04-15,37.39,37.11
2003-04-16,37.2,37.52
2003-04-17,37.52,37.83
2003-04-21,38.33,38.53
2003-04-22,38.4,38.14
2003-04-23,38.45,37.81
2003-04-24,37.76,37.69
2003-04-25,37.65,37.51
2003-04-28,37.41,37.45
2003-04-29,37.25,36.38
2003-04-30,36.58,36.75
2003-05-01,36.7,36.38
2003-05-02,36.43,36.18
2003-05-05,36.36,36.05
2003-05-06,35.6,35.88
2003-05-07,35.79,36.28
2003-05-08,36.2,35.56
2003-05-09,35.62,35.58
2003-05-12,35.88,36.86
2003-05-13,36.86,37.65
2003-05-14,38.4,38.47
2003-05-15,38.75,38.47
2003-05-16,38.47,38.63
2003-05-19,38.38,37.94
2003-05-20,38.14,37.94
2003-05-21,37.89,38.7
2003-05-22,38.6,37.86
2003-05-23,37.82,37.8
2003-05-27,37.88,38.08
2003-05-28,38.08,37.17
2003-05-29,37.0,36.67
2003-05-30,37.12,37.5
2003-06-02,37.02,37.23
2003-06-03,37.43,36.9
2003-06-04,36.9,37.25
2003-06-05,37.3,37.5
2003-06-06,37.58,36.95
2003-06-09,36.75,36.7
2003-06-10,36.8,37.22
2003-06-11,37.3,38.31
2003-06-12,38.54,38.11
2003-06-13,38.11,37.29
2003-06-16,37.54,37.99
2003-06-17,38.0,38.09
2003-06-18,38.09,37.59
2003-06-19,37.59,37.61
2003-06-20,37.61,37.4
2003-06-23,37.7,38.04
2003-06-24,37.84,37.11
2003-06-25,37.2,37.01
2003-06-26,37.01,36.54
2003-06-27,36.52,36.62
2003-06-30,36.7,36.33
2003-07-01,36.0,36.14
2003-07-02,36.14,36.81
2003-07-03,36.81,36.82
2003-07-07,36.87,36.21
2003-07-08,36.21,36.68
2003-07-09,36.78,37.7
2003-07-10,37.6,37.27
2003-07-11,37.34,37.6
2003-07-14,37.85,36.95
2003-07-15,37.2,38.0
2003-07-16,38.0,37.07
2003-07-17,37.01,36.79
2003-07-18,37.04,37.15
2003-07-21,37.05,36.61
2003-07-22,36.78,36.98
2003-07-23,36.83,36.65
2003-07-24,36.85,36.2
2003-07-25,36.2,36.23
2003-07-28,36.2,36.14
2003-07-29,36.3,36.22
2003-07-30,36.42,36.58
2003-07-31,36.63,36.4
2003-08-01,36.25,36.1
2003-08-04,36.01,35.53
2003-08-05,35.53,35.55
2003-08-06,35.7,36.22
2003-08-07,36.5,37.8
2003-08-08,37.83,38.24
2003-08-11,37.95,38.2
2003-08-12,38.45,39.15
2003-08-13,39.15,39.54
2003-08-14,39.79,39.43
2003-08-15,40.0,39.8
2003-08-18,40.0,39.59
2003-08-19,39.35,40.08
2003-08-20,40.09,39.34
2003-08-21,39.3,39.89
2003-08-22,39.7,39.46
2003-08-25,39.56,39.08
2003-08-26,38.68,38.43
2003-08-27,38.38,38.59
2003-08-28,38.7,39.25
2003-08-29,38.92,39.4
2003-09-02,39.4,39.3
2003-09-03,38.5,38.25
2003-09-04,38.4,37.74
2003-09-05,37.95,38.05
2003-09-08,38.06,38.58
2003-09-09,38.55,38.27
2003-09-10,38.34,38.26
2003-09-11,38.33,38.18
2003-09-12,38.05,38.13
2003-09-15,38.15,38.04
2003-09-16,38.15,38.09
2003-09-17,38.2,37.89
2003-09-18,37.92,37.7
2003-09-19,37.55,37.36
2003-09-22,37.36,37.75
2003-09-23,37.8,37.76
2003-09-24,38.1,37.7
2003-09-25,37.73,37.15
2003-09-26,37.05,36.95
2003-09-29,37.1,37.1
2003-09-30,37.05,38.27
2003-10-01,38.1,37.8
2003-10-02,37.98,38.4
2003-10-03,38.8,38.96
2003-10-06,38.8,39.0
2003-10-07,39.0,39.01
2003-10-08,39.04,39.2
2003-10-09,39.45,39.47
2003-10-10,39.63,39.64
2003-10-13,39.75,39.86
2003-10-14,40.0,39.76
2003-10-15,39.8,39.74
2003-10-16,39.84,39.95
2003-10-17,40.0,39.78
2003-10-20,39.53,39.79
2003-10-21,39.92,39.45
2003-10-22,39.2,38.93
2003-10-23,38.93,39.83
2003-10-24,39.92,39.39
2003-10-27,39.6,40.04
2003-10-28,39.0,39.25
2003-10-29,39.25,39.52
2003-10-30,39.75,41.4
2003-10-31,41.36,42.7
2003-11-03,42.7,42.51
2003-11-04,42.52,43.05
2003-11-05,42.9,43.14
2003-11-06,43.1,43.3
2003-11-07,43.17,44.0
2003-11-10,43.6,43.41
2003-11-11,43.41,42.49
2003-11-12,42.4,43.25
2003-11-13,42.85,43.7
2003-11-14,43.8,44.41
2003-11-17,44.21,43.38
2003-11-18,43.39,43.35
2003-11-19,43.15,42.85
2003-11-20,42.72,42.74
2003-11-21,43.14,43.0
2003-11-24,42.9,42.9
2003-11-25,42.91,43.23
2003-11-26,43.23,43.58
2003-11-28,43.38,43.1
2003-12-01,43.1,43.87
2003-12-02,43.87,43.42
2003-12-03,43.58,43.85
2003-12-04,43.94,44.77
2003-12-05,44.77,45.04
2003-12-08,45.04,45.39
2003-12-09,45.6,45.14
2003-12-10,44.95,43.75
2003-12-11,43.75,44.02
2003-12-12,44.02,45.11
2003-12-15,45.15,44.49
2003-12-16,44.48,44.1
2003-12-17,44.1,45.0
2003-12-18,45.2,46.56
2003-12-19,46.9,46.8
2003-12-22,46.8,46.21
2003-12-23,46.21,45.88
2003-12-24,45.88,45.89
2003-12-26,45.9,45.98
2003-12-29,46.0,46.56
2003-12-30,46.5,46.75
2003-12-31,46.59,46.34
2004-01-02,46.5,46.02
2004-01-05,46.2,47.0
2004-01-06,47.0,47.4
2004-01-07,47.4,46.89
2004-01-08,46.88,46.45
2004-01-09,46.4,46.58
2004-01-12,46.62,47.52
2004-01-13,48.05,50.2
2004-01-14,49.0,50.12
2004-01-15,50.0,49.47
2004-01-16,49.47,50.27
2004-01-20,50.27,52.1
2004-01-21,52.4,52.25
2004-01-22,51.77,52.02
2004-01-23,52.02,52.48
2004-01-26,52.45,53.45
2004-01-27,54.08,53.93
2004-01-28,54.25,54.34
2004-01-29,54.4,53.59
2004-01-30,52.35,52.92
2004-02-02,52.75,53.72
2004-02-03,53.15,53.58
2004-02-04,53.5,52.96
2004-02-05,53.4,53.35
2004-02-06,53.18,52.79
2004-02-09,52.88,53.6
2004-02-10,53.55,54.28
2004-02-11,54.4,55.39
2004-02-12,55.3,55.7
2004-02-13,55.9,55.69
2004-02-17,55.94,56.9
2004-02-18,56.9,56.29
2004-02-19,56.29,56.05
2004-02-20,55.95,55.73
2004-02-23,55.64,55.79
2004-02-24,55.54,56.03
2004-02-25,55.9,57.75
2004-02-26,57.5,59.02
2004-02-27,59.01,60.0
2004-03-01,60.05,60.66
2004-03-02,60.65,58.91
2004-03-03,58.55,59.27
2004-03-04,59.27,59.31
2004-03-05,59.31,60.24
2004-03-08,60.24,60.81
2004-03-09,60.81,59.79
2004-03-10,59.91,58.98
2004-03-11,58.7,57.75
2004-03-12,58.0,58.0
2004-03-15,58.0,56.75
2004-03-16,56.61,55.87
2004-03-17,56.12,56.96
2004-03-18,57.45,58.38
2004-03-19,58.5,58.15
2004-03-22,58.16,58.0
2004-03-23,58.28,58.25
2004-03-24,58.25,57.12
2004-03-25,57.25,56.55
2004-03-26,57.0,57.23
2004-03-29,57.5,58.59
2004-03-30,58.59,58.8
2004-03-31,59.85,59.96
2004-04-01,60.39,57.93
2004-04-02,57.92,56.31
2004-04-05,56.5,57.45
2004-04-06,57.76,56.98
2004-04-07,57.13,57.2
2004-04-08,58.0,57.8
2004-04-12,58.05,60.25
2004-04-13,61.07,59.88
2004-04-14,59.5,58.51
2004-04-15,58.78,58.6
2004-04-16,58.74,58.3
2004-04-19,58.76,58.71
2004-04-20,59.75,59.73
2004-04-21,60.25,59.63
2004-04-22,59.63,61.96
2004-04-23,61.87,60.94
2004-04-26,61.19,62.23
2004-04-27,62.35,62.57
2004-04-28,63.0,64.45
2004-04-29,64.7,63.67
2004-04-30,63.9,63.76
2004-05-03,63.76,64.94
2004-05-04,65.0,65.68
2004-05-05,65.7,66.01
2004-05-06,66.21,65.15
2004-05-07,65.15,64.45
2004-05-10,63.56,62.6
2004-05-11,62.61,64.41
2004-05-12,64.85,65.0
2004-05-13,64.85,64.76
2004-05-14,64.77,65.94
2004-05-17,66.36,65.73
2004-05-18,65.73,63.62
2004-05-19,63.94,63.62
2004-05-20,63.67,62.76
2004-05-21,63.21,63.56
2004-05-24,64.0,65.0
2004-05-25,65.03,65.46
2004-05-26,66.0,66.02
2004-05-27,66.25,64.98
2004-05-28,64.98,66.11
2004-06-01,66.6,68.63
2004-06-02,68.75,67.0
2004-06-03,67.15,66.24
2004-06-04,66.48,64.96
2004-06-07,65.12,66.94
2004-06-08,66.94,64.64
2004-06-09,64.75,66.21
2004-06-10,66.37,65.57
2004-06-14,65.58,65.33
2004-06-15,65.95,67.04
2004-06-16,67.48,68.11
2004-06-17,68.18,69.5
2004-06-18,69.45,70.14
2004-06-21,71.62,70.19
2004-06-22,70.21,71.43
2004-06-23,71.5,74.29
2004-06-24,74.25,73.52
2004-06-25,73.11,73.17
2004-06-28,73.5,71.8
2004-06-29,71.68,72.16
2004-06-30,72.62,73.76
2004-07-01,73.85,74.81
2004-07-02,74.75,75.14
2004-07-06,75.8,75.77
2004-07-07,75.77,77.58
2004-07-08,77.58,75.98
2004-07-09,76.2,76.22
2004-07-12,76.73,75.83
2004-07-13,75.85,76.11
2004-07-14,75.86,76.7
2004-07-15,76.9,76.47
2004-07-16,78.25,78.37
2004-07-19,78.38,77.7
2004-07-20,77.9,77.2
2004-07-21,77.32,74.11
2004-07-22,74.2,73.34
2004-07-23,73.34,73.79
2004-07-26,74.04,72.37
2004-07-27,72.0,73.29
2004-07-28,73.64,73.54
2004-07-29,74.5,75.12
2004-07-30,76.0,74.92
2004-08-02,75.1,74.45
2004-08-03,74.85,75.2
2004-08-04,74.97,72.33
2004-08-05,72.34,67.5
2004-08-06,67.5,67.7
2004-08-09,68.0,69.7
2004-08-10,69.5,68.36
2004-08-11,68.37,65.34
2004-08-12,65.95,65.12
2004-08-13,65.25,66.57
2004-08-16,66.5,67.97
2004-08-17,67.97,64.36
2004-08-18,64.5,65.1
2004-08-19,66.35,65.73
2004-08-20,65.83,65.69
2004-08-23,65.87,64.4
2004-08-24,64.41,64.6
2004-08-25,65.65,64.85
2004-08-26,64.86,65.79
2004-08-27,65.56,66.04
2004-08-30,65.86,64.85
2004-08-31,64.95,66.03
2004-09-01,66.12,67.42
2004-09-02,67.55,67.14
2004-09-03,67.15,66.2
2004-09-07,65.7,67.55
2004-09-08,66.9,66.7
2004-09-09,66.55,69.76
2004-09-10,69.48,68.69
2004-09-13,69.45,71.07
2004-09-14,70.98,72.5
2004-09-15,72.99,71.86
2004-09-16,71.75,71.4
2004-09-17,71.56,72.1
2004-09-20,72.7,72.49
2004-09-21,73.35,76.32
2004-09-22,75.87,75.65
2004-09-23,75.65,75.59
2004-09-24,75.84,77.67
2004-09-27,77.92,77.05
2004-09-28,78.5,79.09
2004-09-29,79.68,78.55
2004-09-30,78.78,80.21
2004-10-01,81.37,81.25
2004-10-04,81.3,80.8
2004-10-05,82.0,83.7
2004-10-06,83.95,86.47
2004-10-07,87.3,85.5
2004-10-08,42.52,41.98
2004-10-11,42.65,41.73
2004-10-12,41.9,41.62
2004-10-13,41.0,40.31
2004-10-14,40.46,41.26
2004-10-15,41.6,40.91
2004-10-18,41.02,39.99
2004-10-19,39.52,40.48
2004-10-20,40.56,42.0
2004-10-21,42.5,43.05
2004-10-22,43.15,42.86
2004-10-25,43.48,42.74
2004-10-26,43.56,43.25
2004-10-27,43.75,42.97
2004-10-28,42.9,41.83
2004-10-29,42.0,42.97
2004-11-01,43.95,42.33
2004-11-02,42.5,41.67
2004-11-03,42.66,41.94
2004-11-04,41.94,42.39
2004-11-05,42.38,42.66
2004-11-08,42.03,41.0
2004-11-09,40.9,40.81
2004-11-10,41.04,41.46
2004-11-11,41.47,41.47
2004-11-12,41.61,42.26
2004-11-15,42.26,41.67
2004-11-16,42.25,41.94
2004-11-17,42.5,43.68
2004-11-18,43.88,44.59
2004-11-19,44.9,45.02
2004-11-22,45.6,46.23
2004-11-23,46.4,46.45
2004-11-24,47.25,46.68
2004-11-26,46.9,47.63
2004-11-29,47.8,47.0
2004-11-30,47.0,46.79
2004-12-01,46.81,44.64
2004-12-02,43.7,42.96
2004-12-03,42.15,43.49
2004-12-06,43.94,43.73
2004-12-07,43.58,42.23
2004-12-08,42.23,43.14
2004-12-09,43.17,43.06
2004-12-10,44.22,43.0
2004-12-13,43.39,44.42
2004-12-14,44.63,43.7
2004-12-15,43.81,45.79
2004-12-16,45.79,45.13
2004-12-17,44.83,44.96
2004-12-20,45.21,45.07
2004-12-21,45.44,45.9
2004-12-22,46.0,44.93
2004-12-23,45.3,45.13
2004-12-27,45.14,43.84
2004-12-28,43.87,44.41
2004-12-29,44.52,44.77
2004-12-30,44.78,44.69
2004-12-31,44.8,45.4
2005-01-03,45.28,43.06
2005-01-04,43.25,43.07
2005-01-05,43.32,42.16
2005-01-06,42.17,43.42
2005-01-07,43.45,43.28
2005-01-10,43.78,43.8
2005-01-11,43.99,44.34
2005-01-12,44.34,45.36
2005-01-13,44.95,46.97
2005-01-14,46.96,48.02
2005-01-18,48.6,48.94
2005-01-19,49.0,48.67
2005-01-20,48.5,48.12
2005-01-21,48.62,48.67
2005-01-24,49.95,48.86
2005-01-25,49.1,48.46
2005-01-26,48.93,49.67
2005-01-27,49.9,51.19
2005-01-28,51.19,50.68
2005-01-31,50.6,52.03
2005-02-01,54.0,56.96
2005-02-02,57.47,59.12
2005-02-03,59.0,61.21
2005-02-04,61.21,60.74
2005-02-07,60.75,58.34
2005-02-08,58.34,59.35
2005-02-09,59.2,58.74
2005-02-10,59.19,61.24
2005-02-11,61.36,61.43
2005-02-14,61.5,61.73
2005-02-15,61.73,62.1
2005-02-16,62.25,63.41
2005-02-17,63.66,62.44
2005-02-18,62.79,65.27
2005-02-22,66.95,66.44
2005-02-23,66.5,67.15
2005-02-24,68.0,68.84
2005-02-25,68.85,72.9
2005-02-28,73.3,71.24
2005-03-01,70.0,68.06
2005-03-02,68.06,69.77
2005-03-03,70.7,72.35
2005-03-04,72.63,73.86
2005-03-07,73.86,72.8
2005-03-08,72.8,73.4
2005-03-09,73.74,72.36
2005-03-10,72.0,68.99
2005-03-11,68.99,68.93
2005-03-14,69.0,67.47
2005-03-15,67.5,66.31
2005-03-16,65.85,67.67
2005-03-17,69.0,69.91
2005-03-18,69.92,69.5
2005-03-21,69.5,68.67
2005-03-22,68.85,69.03
2005-03-23,68.5,71.96
2005-03-24,73.0,72.22
2005-03-28,72.11,70.86
2005-03-29,70.84,68.96
2005-03-30,69.24,70.4
2005-03-31,71.4,73.27
2005-04-01,74.69,77.76
2005-04-04,79.4,76.65
2005-04-05,76.66,75.38
2005-04-06,75.4,80.17
2005-04-07,80.9,78.54
2005-04-08,78.51,77.2
2005-04-11,76.8,76.49
2005-04-12,76.4,74.47
2005-04-13,73.57,73.06
2005-04-14,73.57,72.18
2005-04-15,71.13,67.61
2005-04-18,66.8,70.19
2005-04-19,71.58,74.02
2005-04-20,74.35,73.49
2005-04-21,70.11,74.98
2005-04-22,75.13,75.04
2005-04-25,74.27,75.87
2005-04-26,75.82,73.25
2005-04-27,73.0,68.92
2005-04-28,68.93,67.51
2005-04-29,69.35,68.53
2005-05-02,68.43,68.53
2005-05-03,67.52,65.8
2005-05-04,66.11,66.6
2005-05-05,66.75,67.12
2005-05-06,67.69,67.75
2005-05-09,68.5,68.65
2005-05-10,68.47,67.9
2005-05-11,67.5,67.2
2005-05-12,66.9,62.03
2005-05-13,63.16,61.86
2005-05-16,61.35,60.66
2005-05-17,60.51,62.9
2005-05-18,64.0,63.22
2005-05-19,64.0,66.14
2005-05-20,66.44,65.19
2005-05-23,65.2,66.0
2005-05-24,67.39,67.42
2005-05-25,67.65,67.84
2005-05-26,68.46,68.67
2005-05-27,68.77,70.49
2005-05-31,70.3,68.62
2005-06-01,69.25,71.3
2005-06-02,70.7,70.74
2005-06-03,70.98,71.85
2005-06-06,72.11,72.57
2005-06-07,72.46,71.02
2005-06-08,70.68,71.29
2005-06-09,71.5,73.75
2005-06-10,73.5,74.09
2005-06-13,73.5,73.66
2005-06-14,73.9,74.39
2005-06-15,74.7,75.94
2005-06-16,75.84,76.69
2005-06-17,78.75,79.95
2005-06-20,81.0,80.95
2005-06-21,80.4,79.04
2005-06-22,79.69,80.46
2005-06-23,80.3,79.23
2005-06-24,79.99,79.57
2005-06-27,80.65,80.95
2005-06-28,80.64,78.54
2005-06-29,78.14,78.92
2005-06-30,79.25,79.11
2005-07-01,79.86,81.23
2005-07-05,82.45,84.96
2005-07-06,84.96,83.5
2005-07-07,81.68,85.25
2005-07-08,85.4,84.57
2005-07-11,82.1,84.6
2005-07-12,84.98,85.18
2005-07-13,85.18,84.53
2005-07-14,84.7,80.95
2005-07-15,82.03,82.08
2005-07-18,81.5,80.42
2005-07-19,80.77,81.82
2005-07-20,81.75,80.97
2005-07-21,81.06,79.72
2005-07-22,80.35,83.35
2005-07-25,83.23,84.25
2005-07-26,84.87,82.51
2005-07-27,82.8,83.09
2005-07-28,83.86,83.02
2005-07-29,83.94,82.78
2005-08-01,83.4,83.25
2005-08-02,83.5,84.8
2005-08-03,85.5,86.46
2005-08-04,87.19,89.24
2005-08-05,89.5,88.32
2005-08-08,89.3,88.32
2005-08-09,88.32,89.16
2005-08-10,89.71,90.77
2005-08-11,91.65,92.71
2005-08-12,93.6,93.8
2005-08-15,93.67,93.85
2005-08-16,93.5,90.73
2005-08-17,90.5,86.52
2005-08-18,85.62,85.83
2005-08-19,86.97,87.89
2005-08-22,88.97,88.12
2005-08-23,88.69,88.3
2005-08-24,88.4,90.49
2005-08-25,90.1,89.47
2005-08-26,89.52,89.36
2005-08-29,91.4,91.88
2005-08-30,92.08,96.79
2005-08-31,97.24,106.5
2005-09-01,110.0,109.5
2005-09-02,107.17,108.43
2005-09-06,108.92,109.41
2005-09-07,110.86,111.03
2005-09-08,111.74,111.47
2005-09-09,113.2,114.97
2005-09-12,114.3,110.85
2005-09-13,111.14,111.1
2005-09-14,112.0,111.0
2005-09-15,111.7,108.69
2005-09-16,108.93,108.05
2005-09-19,110.1,111.27
2005-09-20,110.96,109.2
2005-09-21,111.73,113.14
2005-09-22,114.77,112.8
2005-09-23,112.3,110.77
2005-09-26,109.0,113.04
2005-09-27,112.65,112.58
2005-09-28,113.5,116.12
2005-09-29,116.97,114.99
2005-09-30,114.3,113.06
2005-10-03,113.99,116.06
2005-10-04,115.1,112.52
2005-10-05,112.73,105.77
2005-10-06,102.0,103.04
2005-10-07,105.0,107.7
2005-10-10,107.2,105.04
2005-10-11,106.25,107.6
2005-10-12,107.5,104.01
2005-10-13,102.55,100.29
2005-10-14,98.5,101.27
2005-10-17,104.5,103.49
2005-10-18,103.0,99.87
2005-10-19,99.87,98.98
2005-10-20,97.1,92.95
2005-10-21,93.0,94.65
2005-10-24,94.5,97.75
2005-10-25,98.25,101.05
2005-10-26,100.69,100.94
2005-10-27,102.2,97.82
2005-10-28,98.4,99.5
2005-10-31,103.65,105.24
2005-11-01,104.74,105.81
2005-11-02,105.81,108.02
2005-11-03,109.42,110.15
2005-11-04,109.59,105.4
2005-11-07,104.11,103.35
2005-11-08,103.55,103.65
2005-11-09,103.5,99.55
2005-11-10,98.92,95.44
2005-11-11,96.36,96.31
2005-11-14,98.3,100.28
2005-11-15,100.28,98.03
2005-11-16,98.8,99.47
2005-11-17,100.0,99.35
2005-11-18,98.75,98.17
2005-11-21,98.45,99.0
2005-11-22,100.15,102.38
2005-11-23,101.5,100.58
2005-11-25,101.34,101.28
2005-11-28,100.0,95.27
2005-11-29,96.05,95.4
2005-11-30,95.74,96.2
2005-12-01,97.19,101.1
2005-12-02,101.48,101.8
2005-12-05,103.83,104.49
2005-12-06,103.98,104.26
2005-12-07,104.77,103.98
2005-12-08,104.25,106.56
2005-12-09,105.52,105.46
2005-12-12,106.75,108.45
2005-12-13,108.87,109.0
2005-12-14,108.5,109.7
2005-12-15,109.0,106.88
2005-12-16,53.38,52.27
2005-12-19,52.69,51.79
2005-12-20,51.75,51.22
2005-12-21,51.55,52.92
2005-12-22,53.02,53.38
2005-12-23,52.95,52.83
2005-12-27,52.19,50.9
2005-12-28,51.36,51.87
2005-12-29,51.76,51.6
2005-12-30,51.13,51.6
2006-01-03,52.55,54.36
2006-01-04,53.6,54.91
2006-01-05,54.8,54.77
2006-01-06,55.95,55.89
2006-01-09,56.49,56.25
2006-01-10,56.38,56.77
2006-01-11,56.89,56.95
2006-01-12,57.74,57.4
2006-01-13,57.05,58.24
2006-01-17,60.21,60.17
2006-01-18,60.3,59.66
2006-01-19,59.5,60.22
2006-01-20,60.73,60.32
2006-01-23,60.02,61.17
2006-01-24,60.62,60.3
2006-01-25,61.09,58.37
2006-01-26,58.8,59.18
2006-01-27,60.0,60.05
2006-01-30,61.0,63.2
2006-01-31,62.06,62.43
2006-02-01,62.43,59.64
2006-02-02,59.49,58.18
2006-02-03,58.7,58.63
2006-02-06,59.75,59.5
2006-02-07,58.75,56.61
2006-02-08,57.0,55.91
2006-02-09,57.09,52.98
2006-02-10,52.79,50.59
2006-02-13,50.87,50.59
2006-02-14,48.0,49.75
2006-02-15,50.5,50.57
2006-02-16,52.0,53.82
2006-02-17,54.52,54.49
2006-02-21,55.99,55.52
2006-02-22,55.0,54.55
2006-02-23,54.3,54.85
2006-02-24,56.26,56.19
2006-02-27,55.7,55.45
2006-02-28,54.6,53.79
2006-03-01,54.14,54.94
2006-03-02,55.4,56.73
2006-03-03,56.35,56.52
2006-03-06,56.14,54.78
2006-03-07,54.8,53.64
2006-03-08,52.5,53.79
2006-03-09,54.23,53.26
2006-03-10,53.2,53.54
2006-03-13,54.72,55.65
2006-03-14,56.05,56.68
2006-03-15,56.21,57.68
2006-03-16,57.6,58.52
2006-03-17,58.99,57.86
2006-03-20,57.42,56.75
2006-03-21,56.5,56.83
2006-03-22,57.08,57.46
2006-03-23,58.09,58.8
2006-03-24,59.01,59.19
2006-03-27,58.92,59.42
2006-03-28,60.0,59.86
2006-03-29,59.65,60.33
2006-03-30,60.78,60.32
2006-03-31,60.09,59.78
2006-04-03,60.03,58.97
2006-04-04,58.58,59.84
2006-04-05,59.99,62.5
2006-04-06,62.83,62.8
2006-04-07,62.42,61.4
2006-04-10,62.6,62.59
2006-04-11,63.45,62.15
2006-04-12,62.61,63.78
2006-04-13,63.09,64.3
2006-04-17,65.02,65.65
2006-04-18,66.3,67.45
2006-04-19,67.56,68.99
2006-04-20,69.13,67.57
2006-04-21,67.98,69.04
2006-04-24,68.85,69.1
2006-04-25,70.25,66.3
2006-04-26,66.82,63.1
2006-04-27,61.8,64.4
2006-04-28,64.75,64.74
2006-05-01,65.39,65.95
2006-05-02,66.75,67.14
2006-05-03,67.4,65.41
2006-05-04,64.78,64.97
2006-05-05,65.63,65.0
2006-05-08,64.65,64.24
2006-05-09,64.72,64.92
2006-05-10,64.85,65.23
2006-05-11,65.9,64.65
2006-05-12,64.56,62.42
2006-05-15,60.6,60.56
2006-05-16,61.0,61.48
2006-05-17,61.38,59.8
2006-05-18,59.75,59.06
2006-05-19,58.77,58.9
2006-05-22,57.1,57.07
2006-05-23,59.35,58.69
2006-05-24,57.91,58.11
2006-05-25,60.25,60.38
2006-05-26,60.8,61.44
2006-05-30,62.25,60.44
2006-05-31,60.01,61.35
2006-06-01,60.4,61.5
2006-06-02,62.95,63.05
2006-06-05,63.68,60.65
2006-06-06,60.73,60.85
2006-06-07,60.49,58.66
2006-06-08,57.65,58.62
2006-06-09,59.0,59.32
2006-06-12,59.51,57.48
2006-06-13,56.44,55.75
2006-06-14,55.9,57.4
2006-06-15,58.67,60.21
2006-06-16,60.03,60.0
2006-06-19,59.61,57.35
2006-06-20,58.34,57.59
2006-06-21,57.98,59.4
2006-06-22,60.0,60.67
2006-06-23,61.35,62.12
2006-06-26,62.1,62.5
2006-06-27,62.75,62.51
2006-06-28,62.64,63.43
2006-06-29,64.85,66.13
2006-06-30,66.48,66.52
2006-07-03,66.58,66.9
2006-07-05,66.5,66.48
2006-07-06,66.54,66.26
2006-07-07,66.5,65.44
2006-07-10,64.7,65.39
2006-07-11,65.7,66.12
2006-07-12,66.05,65.26
2006-07-13,65.56,64.51
2006-07-14,64.76,64.85
2006-07-17,64.3,63.07
2006-07-18,63.6,63.85
2006-07-19,63.75,64.29
2006-07-20,64.34,63.3
2006-07-21,63.27,61.95
2006-07-24,62.3,63.61
2006-07-25,64.59,64.92
2006-07-26,64.99,66.25
2006-07-27,67.24,65.53
2006-07-28,66.3,67.13
2006-07-31,67.47,67.43
2006-08-01,67.32,67.03
2006-08-02,67.8,67.19
2006-08-03,66.44,67.45
2006-08-04,67.8,66.2
2006-08-07,67.03,66.38
2006-08-08,66.36,66.89
2006-08-09,67.3,67.13
2006-08-10,66.4,65.04
2006-08-11,65.05,64.84
2006-08-14,63.77,63.24
2006-08-15,63.79,63.03
2006-08-16,62.8,63.02
2006-08-17,61.9,61.03
2006-08-18,61.49,61.84
2006-08-21,62.77,62.7
2006-08-22,62.6,63.45
2006-08-23,63.09,61.78
2006-08-24,61.52,62.57
2006-08-25,63.11,62.4
2006-08-28,61.05,60.39
2006-08-29,59.95,59.89
2006-08-30,59.9,58.53
2006-08-31,58.4,57.4
2006-09-01,57.49,57.77
2006-09-05,56.9,55.75
2006-09-06,54.04,53.02
2006-09-07,53.01,53.29
2006-09-08,53.43,51.75
2006-09-11,50.75,50.91
2006-09-12,50.71,51.32
2006-09-13,51.75,52.41
