date,open,close
2004-03-31,41.65,41.59
2004-04-01,41.9,41.52
2004-04-02,41.99,41.91
2004-04-05,41.97,42.25
2004-04-06,42.06,42.19
2004-04-07,42.02,41.9
2004-04-08,42.23,42.45
2004-04-12,42.7,43.11
2004-04-13,43.39,42.82
2004-04-14,42.58,43.3
2004-04-15,43.3,43.68
2004-04-16,43.74,43.86
2004-04-19,43.85,43.73
2004-04-20,43.72,42.73
2004-04-21,42.56,42.95
2004-04-22,42.69,43.3
2004-04-23,43.25,42.97
2004-04-26,43.25,43.01
2004-04-27,43.07,43.75
2004-04-28,43.68,43.12
2004-04-29,43.25,42.54
2004-04-30,42.9,42.55
2004-05-03,42.9,43.68
2004-05-04,43.64,43.52
2004-05-05,43.38,43.99
2004-05-06,43.9,43.83
2004-05-07,43.5,43.25
2004-05-10,42.63,42.05
2004-05-11,42.3,42.6
2004-05-12,42.27,43.0
2004-05-13,42.65,42.73
2004-05-14,42.8,43.27
2004-05-17,43.3,43.05
2004-05-18,43.05,42.69
2004-05-19,42.8,42.6
2004-05-20,42.56,42.73
2004-05-21,42.97,42.6
2004-05-24,42.66,42.8
2004-05-25,43.0,43.82
2004-05-26,43.78,43.55
2004-05-27,43.65,43.37
2004-05-28,43.1,43.25
2004-06-01,43.5,43.7
2004-06-02,43.85,43.78
2004-06-03,43.71,43.55
2004-06-04,43.5,43.37
2004-06-07,44.0,44.0
2004-06-08,43.99,43.89
2004-06-09,43.35,43.45
2004-06-10,43.65,43.98
2004-06-14,43.99,43.85
2004-06-15,44.01,44.08
2004-06-16,44.4,44.73
2004-06-17,44.8,44.77
2004-06-18,44.77,44.98
2004-06-21,44.89,44.73
2004-06-22,44.43,44.9
2004-06-23,44.91,45.46
2004-06-24,45.31,45.27
2004-06-25,45.28,44.25
2004-06-28,44.5,44.38
2004-06-29,44.25,44.57
2004-06-30,44.52,44.41
2004-07-01,44.53,44.59
2004-07-02,44.4,44.72
2004-07-06,44.8,45.1
2004-07-07,45.1,45.37
2004-07-08,45.49,45.32
2004-07-09,45.45,45.45
2004-07-12,45.25,45.44
2004-07-13,45.1,45.21
2004-07-14,44.95,45.46
2004-07-15,45.37,45.32
2004-07-16,45.7,45.83
2004-07-19,45.8,45.9
2004-07-20,45.74,45.9
2004-07-21,45.78,45.17
2004-07-22,45.11,45.39
2004-07-23,45.27,45.32
2004-07-26,45.27,45.33
2004-07-27,45.32,45.41
2004-07-28,45.25,45.81
2004-07-29,46.06,46.03
2004-07-30,46.13,46.3
2004-08-02,46.29,46.25
2004-08-03,46.32,46.89
2004-08-04,46.86,46.24
2004-08-05,46.25,45.83
2004-08-06,45.57,45.12
2004-08-09,45.24,45.56
2004-08-10,45.51,45.29
2004-08-11,45.15,45.13
2004-08-12,45.0,44.56
2004-08-13,44.56,44.92
2004-08-16,45.02,45.09
2004-08-17,44.77,44.36
2004-08-18,44.4,44.81
2004-08-19,44.78,45.09
2004-08-20,45.19,45.25
2004-08-23,45.45,44.99
2004-08-24,44.99,44.85
2004-08-25,44.96,45.19
2004-08-26,45.0,45.25
2004-08-27,45.37,45.44
2004-08-30,45.35,45.13
2004-08-31,45.24,46.1
2004-09-01,46.2,46.44
2004-09-02,46.71,46.98
2004-09-03,46.98,47.06
2004-09-07,47.07,47.15
2004-09-08,47.0,47.07
2004-09-09,47.21,47.48
2004-09-10,47.59,47.37
2004-09-13,47.53,47.5
2004-09-14,47.63,47.47
2004-09-15,47.55,47.43
2004-09-16,47.31,47.55
2004-09-17,47.78,48.37
2004-09-20,48.38,48.21
2004-09-21,48.5,49.49
2004-09-22,49.2,48.86
2004-09-23,48.1,47.76
2004-09-24,47.65,47.83
2004-09-27,47.65,47.96
2004-09-28,48.15,48.53
2004-09-29,48.42,48.15
2004-09-30,48.15,48.33
2004-10-01,48.45,48.89
2004-10-04,48.75,48.92
2004-10-05,49.12,49.32
2004-10-06,49.35,50.03
2004-10-07,49.33,49.74
2004-10-08,49.8,49.84
2004-10-11,50.0,49.79
2004-10-12,49.55,49.37
2004-10-13,48.95,48.48
2004-10-14,48.54,48.71
2004-10-15,48.95,49.02
2004-10-18,48.8,48.75
2004-10-19,48.5,48.31
2004-10-20,48.3,48.87
2004-10-21,48.85,48.81
2004-10-22,48.89,48.7
2004-10-25,48.6,48.81
2004-10-26,48.74,49.39
2004-10-27,49.35,48.95
2004-10-28,48.6,48.61
2004-10-29,48.32,49.22
2004-11-01,49.4,48.82
2004-11-02,48.56,48.43
2004-11-03,49.0,49.27
2004-11-04,49.48,50.19
2004-11-05,50.0,50.39
2004-11-08,50.35,50.17
2004-11-09,49.81,49.31
2004-11-10,49.31,49.67
2004-11-11,49.55,49.66
2004-11-12,49.5,50.42
2004-11-15,50.13,49.58
2004-11-16,49.5,49.41
2004-11-17,49.6,50.0
2004-11-18,50.13,50.05
2004-11-19,50.1,50.38
2004-11-22,50.38,50.91
2004-11-23,50.91,51.2
2004-11-24,51.2,51.49
2004-11-26,51.59,51.65
2004-11-29,51.68,51.37
2004-11-30,51.21,51.25
2004-12-01,51.26,51.15
2004-12-02,50.7,50.17
2004-12-03,49.7,50.27
2004-12-06,50.28,50.14
2004-12-07,50.14,49.7
2004-12-08,49.36,50.02
2004-12-09,49.9,50.32
2004-12-10,50.3,50.15
2004-12-13,50.45,50.67
2004-12-14,50.4,50.66
2004-12-15,50.55,50.51
2004-12-16,50.48,50.1
2004-12-17,49.65,49.8
2004-12-20,50.05,51.06
2004-12-21,51.23,51.69
2004-12-22,51.52,51.29
2004-12-23,51.25,51.97
2004-12-27,51.8,50.88
2004-12-28,51.02,51.05
2004-12-29,50.81,51.13
2004-12-30,51.13,51.03
2004-12-31,51.01,51.26
2005-01-03,51.02,50.09
2005-01-04,50.34,49.75
2005-01-05,49.83,49.49
2005-01-06,49.3,50.12
2005-01-07,50.12,49.79
2005-01-10,49.86,49.98
2005-01-11,49.83,49.85
2005-01-12,50.05,50.59
2005-01-13,50.59,50.55
2005-01-14,50.56,51.07
2005-01-18,50.95,51.5
2005-01-19,51.45,51.05
2005-01-20,50.65,50.72
2005-01-21,50.8,50.44
2005-01-24,50.94,51.13
2005-01-25,51.2,51.33
2005-01-26,51.5,51.7
2005-01-27,51.24,51.75
2005-01-28,51.37,51.27
2005-01-31,51.35,51.6
2005-02-01,51.98,53.27
2005-02-02,53.33,53.93
2005-02-03,53.85,54.52
2005-02-04,54.47,55.29
2005-02-07,55.12,55.4
2005-02-08,54.85,55.78
2005-02-09,55.48,55.54
2005-02-10,55.68,56.34
2005-02-11,56.34,56.11
2005-02-14,56.25,56.83
2005-02-15,56.69,56.92
2005-02-16,56.98,58.48
2005-02-17,58.7,58.13
2005-02-18,58.13,59.41
2005-02-22,59.5,58.25
2005-02-23,58.37,59.42
2005-02-24,59.6,61.13
2005-02-25,61.51,63.26
2005-02-28,63.26,63.31
2005-03-01,62.97,62.1
2005-03-02,62.1,62.68
2005-03-03,62.7,63.05
2005-03-04,63.12,63.57
2005-03-07,63.58,63.0
2005-03-08,63.0,63.1
2005-03-09,63.1,60.79
2005-03-10,61.0,60.37
2005-03-11,60.37,61.05
2005-03-14,61.06,61.28
2005-03-15,61.29,60.35
2005-03-16,60.0,60.29
2005-03-17,60.88,61.49
2005-03-18,61.59,62.65
2005-03-21,62.65,62.15
2005-03-22,61.95,60.9
2005-03-23,60.9,60.09
2005-03-24,60.3,59.0
2005-03-28,59.04,58.89
2005-03-29,58.89,58.27
2005-03-30,58.48,59.24
2005-03-31,59.66,59.6
2005-04-01,60.2,60.55
2005-04-04,60.95,60.65
2005-04-05,60.5,60.06
2005-04-06,60.25,60.9
2005-04-07,61.35,60.85
2005-04-08,60.75,60.01
2005-04-11,59.99,60.29
2005-04-12,59.94,60.43
2005-04-13,60.2,59.15
2005-04-14,59.28,58.75
2005-04-15,58.45,56.19
2005-04-18,55.45,57.25
2005-04-19,57.35,58.63
2005-04-20,58.63,57.14
2005-04-21,57.55,58.9
2005-04-22,59.08,59.42
2005-04-25,59.6,59.96
2005-04-26,59.96,59.27
2005-04-27,59.25,58.38
2005-04-28,57.56,56.0
2005-04-29,56.5,57.03
2005-05-02,57.0,57.74
2005-05-03,57.33,56.5
2005-05-04,56.85,57.23
2005-05-05,57.35,57.8
2005-05-06,58.5,57.6
2005-05-09,57.75,58.01
2005-05-10,57.53,57.23
2005-05-11,56.94,57.29
2005-05-12,57.0,54.82
2005-05-13,54.99,53.7
2005-05-16,53.5,53.35
2005-05-17,53.5,53.86
2005-05-18,54.15,53.65
2005-05-19,53.78,54.83
2005-05-20,54.97,54.01
2005-05-23,54.38,54.75
2005-05-24,54.85,55.04
2005-05-25,55.21,55.68
2005-05-26,56.05,56.22
2005-05-27,56.4,56.8
2005-05-31,57.07,56.2
2005-06-01,56.2,56.2
2005-06-02,57.17,57.32
2005-06-03,57.4,57.15
2005-06-06,57.34,57.6
2005-06-07,57.62,57.45
2005-06-08,57.36,56.73
2005-06-09,57.0,58.44
2005-06-10,57.57,58.38
2005-06-13,58.25,58.45
2005-06-14,58.41,58.55
2005-06-15,58.94,59.25
2005-06-16,59.25,60.12
2005-06-17,60.51,60.89
2005-06-20,61.1,60.85
2005-06-21,60.4,59.51
2005-06-22,59.85,59.67
2005-06-23,59.65,59.02
2005-06-24,59.2,58.15
2005-06-27,58.33,59.3
2005-06-28,59.35,59.09
2005-06-29,58.81,58.44
2005-06-30,58.44,57.47
2005-07-01,57.75,58.31
2005-07-05,58.56,60.14
2005-07-06,60.5,59.11
2005-07-07,58.65,59.52
2005-07-08,59.68,59.4
2005-07-11,59.39,59.97
2005-07-12,59.97,59.89
2005-07-13,59.89,59.76
2005-07-14,59.89,58.59
2005-07-15,58.59,58.16
2005-07-18,58.02,58.15
2005-07-19,58.48,58.78
2005-07-20,58.5,59.0
2005-07-21,58.75,57.89
2005-07-22,58.2,59.5
2005-07-25,59.95,59.94
2005-07-26,59.85,59.6
2005-07-27,59.8,59.6
2005-07-28,59.82,60.0
2005-07-29,60.04,58.75
2005-08-01,59.23,59.23
2005-08-02,59.36,59.81
2005-08-03,60.09,59.0
2005-08-04,58.97,58.52
2005-08-05,58.54,58.09
2005-08-08,58.65,58.85
2005-08-09,59.16,59.46
2005-08-10,59.75,59.9
2005-08-11,60.12,60.95
2005-08-12,61.0,61.05
2005-08-15,60.95,60.42
2005-08-16,60.42,59.07
2005-08-17,59.05,58.18
2005-08-18,58.15,58.11
2005-08-19,58.52,58.82
2005-08-22,59.54,59.07
2005-08-23,59.11,59.0
2005-08-24,59.15,58.88
2005-08-25,58.85,59.18
2005-08-26,58.93,58.41
2005-08-29,59.24,58.42
2005-08-30,58.43,58.61
2005-08-31,58.8,59.9
2005-09-01,60.1,61.68
2005-09-02,61.55,60.68
2005-09-06,60.62,61.06
2005-09-07,60.95,61.46
2005-09-08,61.44,61.3
2005-09-09,61.61,63.2
2005-09-12,62.85,62.52
2005-09-13,62.2,61.87
2005-09-14,62.01,62.47
2005-09-15,62.87,62.46
2005-09-16,63.0,63.7
2005-09-19,64.0,64.63
2005-09-20,64.38,64.53
2005-09-21,65.04,64.97
2005-09-22,65.31,64.98
2005-09-23,64.6,63.83
2005-09-26,63.7,64.6
2005-09-27,64.32,64.62
2005-09-28,64.65,64.7
2005-09-29,64.5,64.8
2005-09-30,64.61,63.54
2005-10-03,63.55,62.49
2005-10-04,62.35,60.55
2005-10-05,60.55,58.95
2005-10-06,58.7,58.57
2005-10-07,59.08,59.6
2005-10-10,59.6,58.5
2005-10-11,58.99,59.4
2005-10-12,59.38,58.94
2005-10-13,58.5,58.16
2005-10-14,57.8,58.64
2005-10-17,59.05,58.86
2005-10-18,58.3,56.3
2005-10-19,56.5,57.17
2005-10-20,57.0,55.2
2005-10-21,55.28,55.37
2005-10-24,55.31,56.85
2005-10-25,56.95,57.2
2005-10-26,57.25,56.2
2005-10-27,56.55,55.6
2005-10-28,56.05,56.31
2005-10-31,57.03,56.14
2005-11-01,56.09,56.4
2005-11-02,56.5,57.38
2005-11-03,57.83,58.57
2005-11-04,58.57,57.9
2005-11-07,57.8,57.1
2005-11-08,56.81,57.37
2005-11-09,57.37,57.5
2005-11-10,57.3,56.45
2005-11-11,56.29,56.52
2005-11-14,56.82,56.65
2005-11-15,56.42,56.43
2005-11-16,56.39,57.18
2005-11-17,57.54,57.38
2005-11-18,58.1,58.25
2005-11-21,58.51,59.37
2005-11-22,59.55,59.66
2005-11-23,59.48,59.87
2005-11-25,60.19,60.11
2005-11-28,59.55,58.74
2005-11-29,59.0,58.34
2005-11-30,58.21,58.03
2005-12-01,58.37,59.35
2005-12-02,59.42,59.07
2005-12-05,59.38,59.51
2005-12-06,59.77,59.69
2005-12-07,59.87,59.02
2005-12-08,59.21,59.42
2005-12-09,59.24,58.5
2005-12-12,58.81,58.86
2005-12-13,59.05,59.06
2005-12-14,59.08,59.86
2005-12-15,59.86,59.49
2005-12-16,59.62,58.06
2005-12-19,58.22,57.7
2005-12-20,57.67,57.93
2005-12-21,58.08,57.6
2005-12-22,57.78,57.1
2005-12-23,56.75,57.1
2005-12-27,57.0,55.87
2005-12-28,56.05,56.25
2005-12-29,56.25,56.24
2005-12-30,56.1,56.17
2006-01-03,56.42,58.47
2006-01-04,58.6,58.57
2006-01-05,58.57,58.28
2006-01-06,58.76,59.43
2006-01-09,59.8,59.4
2006-01-10,59.2,59.86
2006-01-11,59.68,60.27
2006-01-12,60.5,59.64
2006-01-13,59.51,60.97
2006-01-17,61.26,61.54
2006-01-18,61.72,61.09
2006-01-19,60.68,61.5
2006-01-20,61.81,60.53
2006-01-23,60.53,61.2
2006-01-24,60.9,60.96
2006-01-25,61.34,60.21
2006-01-26,60.79,59.95
2006-01-27,60.36,61.29
2006-01-30,62.88,63.11
2006-01-31,63.08,62.75
2006-02-01,62.77,61.95
2006-02-02,61.9,61.95
2006-02-03,61.65,61.39
2006-02-06,61.7,61.97
2006-02-07,61.59,60.55
2006-02-08,60.0,60.39
2006-02-09,60.55,59.92
2006-02-10,60.05,59.43
2006-02-13,59.43,59.6
2006-02-14,59.26,59.55
2006-02-15,59.81,59.76
2006-02-16,59.9,60.25
2006-02-17,60.37,60.55
2006-02-21,61.0,60.76
2006-02-22,60.6,60.26
2006-02-23,60.01,59.83
2006-02-24,60.34,60.42
2006-02-27,60.1,59.92
2006-02-28,59.75,59.37
2006-03-01,59.59,60.34
2006-03-02,60.04,60.85
2006-03-03,60.83,60.98
2006-03-06,60.95,59.98
2006-03-07,59.88,59.85
2006-03-08,59.45,59.71
2006-03-09,59.94,58.92
2006-03-10,58.92,59.18
2006-03-13,59.68,59.64
2006-03-14,59.55,60.81
2006-03-15,60.67,61.02
2006-03-16,60.97,61.64
2006-03-17,61.8,61.05
2006-03-20,60.77,60.66
2006-03-21,60.66,60.72
2006-03-22,60.64,61.05
2006-03-23,61.11,61.25
2006-03-24,61.15,61.17
2006-03-27,61.2,61.29
2006-03-28,61.45,60.95
2006-03-29,60.95,61.28
2006-03-30,61.25,61.12
2006-03-31,60.9,60.86
2006-04-03,61.36,61.03
2006-04-04,60.9,61.75
2006-04-05,61.63,62.16
2006-04-06,61.6,62.09
2006-04-07,62.3,61.33
2006-04-10,61.79,61.94
2006-04-11,62.45,62.0
2006-04-12,62.05,61.46
2006-04-13,61.17,61.56
2006-04-17,62.1,62.05
2006-04-18,62.49,63.54
2006-04-19,63.1,64.3
2006-04-20,64.0,63.92
2006-04-21,64.2,65.0
2006-04-24,64.75,64.41
2006-04-25,64.81,63.95
2006-04-26,64.1,63.1
2006-04-27,61.55,62.42
2006-04-28,62.57,63.08
2006-05-01,63.6,63.42
2006-05-02,63.82,64.67
2006-05-03,64.68,63.77
2006-05-04,63.67,63.31
2006-05-05,63.9,64.0
2006-05-08,63.6,63.71
2006-05-09,63.6,63.62
2006-05-10,63.5,63.88
2006-05-11,64.1,63.46
2006-05-12,63.46,62.24
2006-05-15,61.51,62.0
2006-05-16,62.11,61.96
2006-05-17,61.45,60.18
2006-05-18,60.19,59.89
2006-05-19,59.9,60.45
2006-05-22,59.95,60.78
2006-05-23,61.3,60.39
2006-05-24,60.0,60.1
2006-05-25,60.78,61.52
2006-05-26,61.53,61.58
2006-05-30,61.7,60.2
2006-05-31,60.21,60.91
2006-06-01,60.2,61.11
2006-06-02,61.15,61.65
2006-06-05,62.0,60.05
2006-06-06,60.2,60.4
2006-06-07,60.3,58.85
2006-06-08,58.85,59.57
2006-06-09,59.89,58.91
2006-06-12,59.05,58.24
2006-06-13,57.75,56.65
2006-06-14,56.65,57.8
2006-06-15,58.06,59.12
2006-06-16,58.76,58.8
2006-06-19,58.77,57.39
2006-06-20,57.74,57.39
2006-06-21,57.35,58.06
2006-06-22,58.2,57.97
2006-06-23,58.15,58.1
2006-06-26,58.1,58.82
2006-06-27,59.085,59.65
2006-06-28,59.8,61.12
2006-06-29,61.22,62.37
2006-06-30,62.65,61.35
2006-07-03,61.8,62.15
2006-07-05,61.9,62.55
2006-07-06,62.75,63.47
2006-07-07,63.7,62.84
2006-07-10,62.9,63.04
2006-07-11,63.2,63.98
2006-07-12,63.92,63.97
2006-07-13,64.15,64.07
2006-07-14,64.57,64.9
2006-07-17,64.5,64.0
2006-07-18,64.48,64.61
2006-07-19,64.62,64.66
2006-07-20,64.51,64.25
2006-07-21,64.57,63.93
2006-07-24,64.35,65.36
2006-07-25,65.36,65.74
2006-07-26,65.51,66.6
2006-07-27,67.4,66.47
2006-07-28,66.37,67.0
2006-07-31,67.43,67.74
2006-08-01,67.21,68.18
2006-08-02,68.36,68.48
2006-08-03,68.07,68.37
2006-08-04,68.6,68.69
2006-08-07,69.0,69.23
2006-08-08,69.24,69.27
2006-08-09,69.69,69.29
2006-08-10,68.97,69.34
2006-08-11,68.97,69.73
2006-08-14,69.54,69.25
2006-08-15,69.9,68.69
2006-08-16,68.3,67.57
2006-08-17,67.02,68.08
2006-08-18,68.4,69.1
2006-08-21,69.38,69.83
2006-08-22,69.7,70.21
2006-08-23,70.08,69.63
2006-08-24,69.79,70.72
2006-08-25,70.82,70.43
2006-08-28,70.05,70.1
2006-08-29,69.72,69.41
2006-08-30,69.47,68.3
2006-08-31,68.05,67.67
2006-09-01,67.85,68.1
2006-09-05,67.68,68.48
2006-09-06,68.49,67.18
2006-09-07,67.0,67.69
2006-09-08,67.69,66.81
2006-09-11,66.37,64.94
2006-09-12,65.25,64.7
2006-09-13,64.86,65.36
