date,open,close
2003-07-01,54.75,55.03
2003-07-02,55.03,55.05
2003-07-03,54.8,54.6
2003-07-07,54.7,53.93
2003-07-08,53.91,53.39
2003-07-09,53.25,53.19
2003-07-10,53.29,52.9
2003-07-11,53.0,53.45
2003-07-14,54.15,53.64
2003-07-15,53.64,53.0
2003-07-16,53.03,52.9
2003-07-17,52.9,52.75
2003-07-18,53.5,53.7
2003-07-21,53.75,53.5
2003-07-22,52.32,53.94
2003-07-23,53.9,53.33
2003-07-24,53.4,52.67
2003-07-25,53.0,52.94
2003-07-28,52.9,52.95
2003-07-29,52.63,51.95
2003-07-30,52.8,52.0
2003-07-31,52.65,52.34
2003-08-01,52.34,52.03
2003-08-04,52.3,52.27
2003-08-05,52.55,52.18
2003-08-06,52.3,52.75
2003-08-07,52.85,53.66
2003-08-08,53.95,54.0
2003-08-11,53.95,53.94
2003-08-12,53.99,54.47
2003-08-13,54.7,54.48
2003-08-14,54.72,54.88
2003-08-15,54.9,54.66
2003-08-18,54.67,54.89
2003-08-19,54.85,54.92
2003-08-20,54.9,54.66
2003-08-21,54.85,54.83
2003-08-22,54.6,54.28
2003-08-25,54.25,54.36
2003-08-26,54.2,54.29
2003-08-27,54.3,54.81
2003-08-28,54.85,55.54
2003-08-29,55.54,55.84
2003-09-02,55.97,56.84
2003-09-03,56.5,56.75
2003-09-04,56.8,56.8
2003-09-05,56.81,56.08
2003-09-08,56.85,56.73
2003-09-09,56.55,57.08
2003-09-10,57.05,56.71
2003-09-11,56.75,56.45
2003-09-12,56.49,56.49
2003-09-15,56.4,56.3
2003-09-16,56.28,56.84
2003-09-17,56.84,55.82
2003-09-18,55.81,56.0
2003-09-19,56.0,56.01
2003-09-22,55.8,55.65
2003-09-23,55.7,55.85
2003-09-24,57.47,55.75
2003-09-25,55.85,55.15
2003-09-26,55.2,54.56
2003-09-29,54.5,54.24
2003-09-30,54.15,54.75
2003-10-01,54.85,55.4
2003-10-02,54.29,55.95
2003-10-03,56.1,55.93
2003-10-06,55.95,56.4
2003-10-07,56.4,56.73
2003-10-08,56.6,56.24
2003-10-09,56.24,56.61
2003-10-10,56.78,57.19
2003-10-13,57.48,57.98
2003-10-14,57.99,58.03
2003-10-15,58.04,57.58
2003-10-16,57.58,58.23
2003-10-17,58.4,58.0
2003-10-20,58.0,57.69
2003-10-21,57.63,57.44
2003-10-22,57.44,56.79
2003-10-23,56.7,57.39
2003-10-24,57.39,57.52
2003-10-27,57.52,57.35
2003-10-28,57.5,57.4
2003-10-29,55.07,56.97
2003-10-30,57.06,56.54
2003-10-31,56.8,57.15
2003-11-03,57.15,56.98
2003-11-04,57.05,57.02
2003-11-05,57.02,57.55
2003-11-06,57.58,57.91
2003-11-07,57.98,58.12
2003-11-10,58.0,57.95
2003-11-11,57.95,56.85
2003-11-12,57.2,57.06
2003-11-13,57.2,57.55
2003-11-14,57.2,57.32
2003-11-17,57.32,57.16
2003-11-18,57.35,57.15
2003-11-19,57.35,57.03
2003-11-20,57.05,57.06
2003-11-21,57.4,56.45
2003-11-24,56.45,57.21
2003-11-25,57.26,57.22
2003-11-26,57.65,57.35
2003-11-28,57.35,56.74
2003-12-01,57.25,57.97
2003-12-02,57.97,58.7
2003-12-03,58.78,58.4
2003-12-04,58.45,59.59
2003-12-05,59.75,59.85
2003-12-08,59.85,59.95
2003-12-09,58.93,60.25
2003-12-10,60.25,60.27
2003-12-11,60.23,60.96
2003-12-12,60.75,60.98
2003-12-15,61.08,60.25
2003-12-16,60.3,60.96
2003-12-17,60.76,61.83
2003-12-18,61.87,63.95
2003-12-19,63.9,63.43
2003-12-22,63.44,63.45
2003-12-23,63.46,63.19
2003-12-24,63.19,63.9
2003-12-26,63.95,64.38
2003-12-29,64.58,64.86
2003-12-30,64.76,65.38
2003-12-31,65.41,65.57
2004-01-02,65.47,65.48
2004-01-05,66.08,67.25
2004-01-06,66.75,66.52
2004-01-07,66.0,66.17
2004-01-08,64.75,65.8
2004-01-09,65.05,65.43
2004-01-12,65.6,65.72
2004-01-13,65.73,65.88
2004-01-14,65.8,66.12
2004-01-15,66.15,64.78
2004-01-16,64.9,65.12
2004-01-20,65.12,66.57
2004-01-21,66.57,67.2
2004-01-22,67.95,67.39
2004-01-23,67.4,67.36
2004-01-26,67.2,67.92
2004-01-27,67.8,67.71
2004-01-28,67.46,66.32
2004-01-29,66.57,66.62
2004-01-30,66.63,65.88
2004-02-02,65.89,66.31
2004-02-03,65.93,65.82
2004-02-04,65.83,65.26
2004-02-05,65.5,65.28
2004-02-06,65.05,66.03
2004-02-09,66.05,66.17
2004-02-10,66.18,66.83
2004-02-11,66.79,68.33
2004-02-12,68.21,68.29
2004-02-13,68.41,68.63
2004-02-17,68.95,69.37
2004-02-18,68.9,68.18
2004-02-19,68.42,68.37
2004-02-20,68.8,68.13
2004-02-23,68.35,68.85
2004-02-24,68.65,68.93
2004-02-25,68.9,68.78
2004-02-26,68.45,68.85
2004-02-27,68.85,68.87
2004-03-01,69.54,70.6
2004-03-02,70.0,69.54
2004-03-03,69.55,69.73
2004-03-04,69.74,69.56
2004-03-05,69.57,70.33
2004-03-08,70.58,70.62
2004-03-09,70.5,70.63
2004-03-10,70.82,69.22
2004-03-11,68.85,68.04
2004-03-12,68.15,69.15
2004-03-15,69.15,68.54
2004-03-16,68.7,68.56
2004-03-17,68.65,68.9
2004-03-18,68.9,70.35
2004-03-19,70.5,69.29
2004-03-22,69.15,68.95
2004-03-23,69.05,68.46
2004-03-24,68.6,67.25
2004-03-25,67.3,66.04
2004-03-26,66.48,66.8
2004-03-29,67.25,67.43
2004-03-30,68.58,69.37
2004-03-31,70.0,69.81
2004-04-01,70.0,68.69
2004-04-02,68.8,68.93
2004-04-05,68.65,69.48
2004-04-06,69.7,69.67
2004-04-07,69.7,70.0
2004-04-08,70.75,71.12
2004-04-12,71.5,72.36
2004-04-13,72.97,71.44
2004-04-14,71.45,72.06
2004-04-15,72.2,72.71
2004-04-16,73.0,72.79
2004-04-19,72.79,73.05
2004-04-20,73.06,71.03
2004-04-21,71.15,70.61
2004-04-22,70.15,71.52
2004-04-23,71.53,71.83
2004-04-26,72.0,72.7
2004-04-27,72.71,73.86
2004-04-28,74.0,73.75
2004-04-29,73.75,71.34
2004-04-30,72.0,71.3
2004-05-03,71.37,73.9
2004-05-04,73.9,73.91
2004-05-05,73.91,75.21
2004-05-06,75.1,74.51
2004-05-07,74.52,73.14
2004-05-10,72.0,71.78
2004-05-11,71.62,73.19
2004-05-12,73.25,73.1
2004-05-13,72.25,71.95
2004-05-14,72.0,73.33
2004-05-17,72.85,73.54
2004-05-18,73.54,72.19
2004-05-19,72.1,71.25
2004-05-20,71.19,70.66
2004-05-21,71.65,70.47
2004-05-24,70.53,72.55
2004-05-25,72.72,73.76
2004-05-26,73.88,73.38
2004-05-27,73.39,72.47
2004-05-28,73.85,73.33
2004-06-01,73.47,75.21
2004-06-02,75.44,74.68
2004-06-03,74.81,74.89
2004-06-04,75.02,73.94
2004-06-07,74.25,75.8
2004-06-08,75.8,74.76
2004-06-09,74.66,74.1
2004-06-10,74.29,75.05
2004-06-14,75.05,73.85
2004-06-15,74.05,74.6
2004-06-16,75.05,76.01
2004-06-17,76.66,76.43
2004-06-18,76.5,76.69
2004-06-21,76.7,76.64
2004-06-22,76.5,77.18
2004-06-23,77.23,78.63
2004-06-24,78.5,78.1
2004-06-25,78.1,77.19
2004-06-28,77.18,76.06
2004-06-29,75.8,75.65
2004-06-30,76.0,76.29
2004-07-01,76.55,76.4
2004-07-02,76.4,76.19
2004-07-06,76.55,76.39
2004-07-07,76.25,77.37
2004-07-08,77.12,77.06
2004-07-09,77.25,77.35
2004-07-12,77.36,76.88
2004-07-13,76.22,76.78
2004-07-14,76.55,78.1
2004-07-15,78.45,78.92
2004-07-16,79.01,79.5
2004-07-19,79.33,79.12
2004-07-20,79.05,79.28
2004-07-21,79.16,77.68
2004-07-22,78.2,77.81
2004-07-23,77.75,77.17
2004-07-26,77.02,76.13
2004-07-27,76.14,76.9
2004-07-28,76.72,76.66
2004-07-29,76.9,78.1
2004-07-30,78.35,78.77
2004-08-02,78.77,78.91
2004-08-03,79.18,79.03
2004-08-04,78.85,76.7
2004-08-05,77.0,75.9
2004-08-06,75.7,73.92
2004-08-09,73.96,75.09
2004-08-10,75.45,74.22
2004-08-11,74.22,73.25
2004-08-12,73.25,72.57
2004-08-13,72.62,73.47
2004-08-16,73.65,74.26
2004-08-17,74.25,72.38
2004-08-18,73.25,73.15
2004-08-19,73.2,73.96
2004-08-20,74.25,74.16
2004-08-23,74.0,73.48
2004-08-24,73.48,72.35
2004-08-25,72.2,72.06
2004-08-26,72.06,72.7
2004-08-27,73.18,73.33
2004-08-30,73.55,73.18
2004-08-31,73.23,74.43
2004-09-01,74.43,75.75
2004-09-02,76.1,76.27
2004-09-03,76.27,76.19
2004-09-07,76.2,76.34
2004-09-08,76.3,76.67
2004-09-09,76.67,78.02
2004-09-10,78.02,77.68
2004-09-13,77.8,77.72
2004-09-14,78.3,78.38
2004-09-15,78.5,78.2
2004-09-16,78.21,78.29
2004-09-17,78.75,79.13
2004-09-20,79.5,79.46
2004-09-21,79.8,82.18
2004-09-22,81.84,81.5
2004-09-23,81.25,81.21
2004-09-24,81.5,81.7
2004-09-27,81.83,81.06
2004-09-28,81.56,83.21
2004-09-29,84.35,81.57
2004-09-30,82.3,82.85
2004-10-01,82.85,84.07
2004-10-04,84.08,84.67
2004-10-05,85.0,86.7
2004-10-06,86.8,88.85
2004-10-07,89.0,87.14
2004-10-08,87.52,88.08
2004-10-11,88.09,87.15
2004-10-12,86.75,85.4
2004-10-13,84.3,83.01
2004-10-14,83.59,83.32
2004-10-15,84.1,83.99
2004-10-18,83.68,82.18
2004-10-19,82.07,82.0
2004-10-20,82.12,83.56
2004-10-21,83.7,83.73
2004-10-22,84.18,84.8
2004-10-25,84.8,84.92
2004-10-26,84.89,86.43
2004-10-27,86.15,84.92
2004-10-28,84.5,82.98
2004-10-29,83.0,84.31
2004-11-01,84.75,83.96
2004-11-02,84.0,83.43
2004-11-03,84.48,85.5
2004-11-04,85.5,87.35
2004-11-05,87.36,88.36
2004-11-08,88.18,86.77
2004-11-09,86.6,86.49
2004-11-10,86.75,87.27
2004-11-11,87.27,86.76
2004-11-12,86.77,87.89
2004-11-15,87.6,86.5
2004-11-16,86.97,86.13
2004-11-17,86.6,86.72
2004-11-18,86.72,86.26
2004-11-19,86.41,87.43
2004-11-22,87.2,88.87
2004-11-23,89.12,89.7
2004-11-24,90.0,89.89
2004-11-26,90.5,90.36
2004-11-29,90.3,90.03
2004-11-30,89.65,90.99
2004-12-01,90.99,89.28
2004-12-02,88.6,85.95
2004-12-03,85.85,86.5
2004-12-06,86.77,86.6
2004-12-07,86.6,84.75
2004-12-08,84.48,85.62
2004-12-09,85.5,85.64
2004-12-10,85.64,84.75
2004-12-13,84.75,85.81
2004-12-14,86.0,86.65
2004-12-15,86.8,87.54
2004-12-16,87.39,87.06
2004-12-17,87.06,86.99
2004-12-20,87.5,88.0
2004-12-21,88.45,87.93
2004-12-22,88.18,86.92
2004-12-23,86.93,87.15
2004-12-27,87.16,86.05
2004-12-28,86.27,86.55
2004-12-29,86.75,87.31
2004-12-30,87.13,86.79
2004-12-31,86.69,86.83
2005-01-03,86.72,84.11
2005-01-04,84.33,83.56
2005-01-05,83.4,84.18
2005-01-06,84.18,85.4
2005-01-07,85.4,84.86
2005-01-10,85.25,85.63
2005-01-11,85.45,85.6
2005-01-12,85.95,87.27
2005-01-13,87.4,88.6
2005-01-14,88.38,89.02
2005-01-18,89.66,90.12
2005-01-19,89.96,89.27
2005-01-20,89.28,87.73
2005-01-21,87.8,87.3
2005-01-24,87.95,88.47
2005-01-25,88.55,88.9
2005-01-26,90.0,90.49
2005-01-27,90.0,91.0
2005-01-28,90.0,90.99
2005-01-31,91.0,92.79
2005-02-01,93.4,94.61
2005-02-02,94.65,95.08
2005-02-03,95.0,95.85
2005-02-04,96.0,96.22
2005-02-07,96.23,96.09
2005-02-08,96.0,96.7
2005-02-09,96.55,96.86
2005-02-10,97.21,99.47
2005-02-11,98.85,99.04
2005-02-14,99.59,100.97
2005-02-15,100.95,101.38
2005-02-16,101.38,104.31
2005-02-17,104.2,104.0
2005-02-18,104.09,106.25
2005-02-22,106.55,105.95
2005-02-23,105.0,107.2
2005-02-24,107.25,110.18
2005-02-25,110.18,112.32
2005-02-28,112.57,110.89
2005-03-01,111.49,108.5
2005-03-02,107.65,109.5
2005-03-03,109.98,110.6
2005-03-04,110.6,112.21
2005-03-07,111.55,111.8
2005-03-08,111.8,109.61
2005-03-09,109.8,106.6
2005-03-10,105.8,105.56
2005-03-11,104.86,105.59
2005-03-14,105.61,106.3
2005-03-15,106.21,104.71
2005-03-16,104.32,106.51
2005-03-17,107.24,107.97
2005-03-18,111.0,110.25
2005-03-21,110.25,109.1
2005-03-22,109.0,107.03
2005-03-23,105.5,105.1
2005-03-24,105.5,104.79
2005-03-28,104.8,105.25
2005-03-29,104.9,103.63
2005-03-30,104.5,105.43
2005-03-31,105.48,107.84
2005-04-01,108.45,110.28
2005-04-04,111.49,110.57
2005-04-05,110.58,108.32
2005-04-06,108.78,110.87
2005-04-07,111.5,110.35
2005-04-08,110.36,109.13
2005-04-11,109.13,110.33
2005-04-12,109.9,108.28
2005-04-13,106.52,105.3
2005-04-14,105.9,104.87
2005-04-15,104.43,100.07
2005-04-18,100.0,102.67
2005-04-19,103.0,104.55
2005-04-20,104.55,103.27
2005-04-21,102.5,105.35
2005-04-22,105.91,106.96
2005-04-25,108.0,108.7
2005-04-26,108.1,106.75
2005-04-27,108.05,103.7
2005-04-28,103.7,102.76
2005-04-29,103.7,104.85
2005-05-02,104.85,106.7
2005-05-03,106.25,103.5
2005-05-04,104.25,104.05
2005-05-05,104.41,105.01
2005-05-06,105.9,104.92
2005-05-09,105.25,106.76
2005-05-10,106.0,104.9
2005-05-11,103.8,105.98
2005-05-12,105.32,100.32
2005-05-13,100.3,98.51
2005-05-16,98.0,96.78
2005-05-17,96.45,98.9
2005-05-18,99.0,99.8
2005-05-19,99.8,101.36
2005-05-20,101.1,101.11
2005-05-23,102.5,103.35
2005-05-24,103.8,104.34
2005-05-25,104.5,105.34
2005-05-26,105.6,105.08
2005-05-27,105.65,107.55
2005-05-31,107.55,107.84
2005-06-01,107.84,107.84
2005-06-02,55.4,54.93
2005-06-03,54.78,55.01
2005-06-06,55.5,55.19
2005-06-07,55.44,54.64
2005-06-08,54.59,54.5
2005-06-09,54.8,56.26
2005-06-10,56.15,55.94
2005-06-13,55.7,56.0
2005-06-14,56.3,56.55
2005-06-15,56.9,57.33
2005-06-16,57.5,58.6
2005-06-17,60.0,60.68
2005-06-20,60.8,60.12
2005-06-21,60.0,58.23
2005-06-22,58.36,58.41
2005-06-23,58.93,58.01
2005-06-24,58.6,58.21
2005-06-27,58.9,59.52
2005-06-28,59.59,58.1
2005-06-29,58.15,57.77
2005-06-30,57.78,57.49
2005-07-01,58.3,59.1
2005-07-05,60.05,61.24
2005-07-06,61.56,59.98
2005-07-07,59.3,60.61
2005-07-08,61.0,60.24
2005-07-11,59.55,60.91
2005-07-12,61.2,61.57
2005-07-13,61.85,61.5
2005-07-14,61.52,59.54
2005-07-15,59.99,59.35
2005-07-18,59.1,59.2
2005-07-19,59.33,60.57
2005-07-20,60.45,60.55
2005-07-21,60.52,60.03
2005-07-22,60.45,61.25
2005-07-25,61.05,62.23
2005-07-26,62.43,61.73
2005-07-27,62.24,62.26
2005-07-28,62.85,63.35
2005-07-29,63.8,62.59
2005-08-01,62.9,63.0
2005-08-02,63.34,64.38
2005-08-03,64.98,63.9
2005-08-04,64.25,64.18
2005-08-05,64.6,63.75
2005-08-08,64.34,64.97
2005-08-09,65.33,64.61
2005-08-10,65.0,65.64
2005-08-11,66.0,66.4
2005-08-12,66.5,66.62
2005-08-15,66.5,65.84
2005-08-16,65.69,64.08
2005-08-17,63.95,61.7
2005-08-18,61.35,61.6
2005-08-19,62.17,63.07
2005-08-22,64.05,63.21
2005-08-23,63.4,62.71
2005-08-24,63.0,63.22
2005-08-25,63.07,63.04
2005-08-26,63.4,61.88
2005-08-29,62.45,63.07
2005-08-30,63.28,64.41
2005-08-31,64.7,65.94
2005-09-01,67.53,69.0
2005-09-02,68.6,66.77
2005-09-06,66.79,66.79
2005-09-07,66.64,66.68
2005-09-08,66.75,67.2
2005-09-09,68.0,69.02
2005-09-12,68.97,67.16
2005-09-13,67.2,66.2
2005-09-14,66.5,67.48
2005-09-15,67.81,67.54
2005-09-16,67.89,69.15
2005-09-19,70.0,70.18
2005-09-20,69.6,68.9
2005-09-21,70.43,70.43
2005-09-22,71.05,69.76
2005-09-23,69.46,68.29
2005-09-26,67.71,69.38
2005-09-27,69.1,68.98
2005-09-28,69.39,69.5
2005-09-29,69.92,70.91
2005-09-30,70.51,69.91
2005-10-03,70.1,68.96
2005-10-04,68.7,66.4
2005-10-05,66.4,63.25
2005-10-06,62.11,62.02
2005-10-07,63.0,63.6
2005-10-10,63.4,63.23
2005-10-11,63.6,64.61
2005-10-12,64.66,63.47
2005-10-13,62.94,61.05
2005-10-14,60.5,62.33
2005-10-17,63.59,63.02
2005-10-18,62.9,60.08
2005-10-19,60.12,61.55
2005-10-20,61.0,57.75
2005-10-21,57.5,58.15
2005-10-24,58.15,60.3
2005-10-25,60.41,62.44
2005-10-26,62.98,62.8
2005-10-27,63.24,60.9
2005-10-28,61.48,63.26
2005-10-31,64.15,65.38
2005-11-01,65.17,66.14
2005-11-02,66.14,66.71
2005-11-03,66.76,68.17
2005-11-04,68.09,66.25
2005-11-07,65.95,65.75
2005-11-08,65.45,66.61
2005-11-09,66.27,65.59
2005-11-10,64.35,63.39
2005-11-11,63.55,63.5
2005-11-14,64.41,63.33
2005-11-15,63.33,62.88
2005-11-16,63.5,64.7
2005-11-17,64.51,63.08
2005-11-18,63.5,62.23
2005-11-21,63.0,64.25
2005-11-22,64.5,64.4
2005-11-23,64.28,64.11
2005-11-25,64.7,64.0
2005-11-28,63.74,61.73
2005-11-29,61.92,61.29
2005-11-30,61.5,60.51
2005-12-01,61.55,62.97
2005-12-02,63.5,62.39
2005-12-05,62.69,62.96
2005-12-06,63.69,63.73
2005-12-07,64.48,63.17
2005-12-08,63.18,63.92
2005-12-09,63.54,63.07
2005-12-12,61.1,61.25
2005-12-13,59.09,58.2
2005-12-14,58.2,58.24
2005-12-15,58.4,58.77
2005-12-16,58.9,57.35
2005-12-19,58.0,58.6
2005-12-20,58.9,59.02
2005-12-21,59.1,59.35
2005-12-22,59.65,59.45
2005-12-23,59.32,59.15
2005-12-27,59.15,57.5
2005-12-28,57.85,58.29
2005-12-29,58.29,57.7
2005-12-30,57.7,58.18
2006-01-03,58.84,60.51
2006-01-04,60.25,60.0
2006-01-05,59.85,59.53
2006-01-06,60.25,60.89
2006-01-09,61.4,60.88
2006-01-10,60.65,60.76
2006-01-11,60.65,60.77
2006-01-12,61.35,60.77
2006-01-13,60.4,60.76
2006-01-17,61.8,64.29
2006-01-18,64.9,63.9
2006-01-19,63.95,64.21
2006-01-20,64.56,64.65
2006-01-23,63.05,64.91
2006-01-24,63.97,64.48
2006-01-25,65.55,63.54
2006-01-26,64.14,64.0
2006-01-27,64.93,65.08
2006-01-30,65.5,65.25
2006-01-31,64.99,64.7
2006-02-01,64.7,64.42
2006-02-02,64.4,64.31
2006-02-03,64.0,62.5
2006-02-06,63.02,62.76
2006-02-07,62.25,60.1
2006-02-08,60.25,60.2
2006-02-09,60.83,59.3
2006-02-10,59.5,59.35
2006-02-13,59.35,59.45
2006-02-14,58.5,59.19
2006-02-15,59.5,58.67
2006-02-16,59.0,59.9
2006-02-17,60.4,61.09
2006-02-21,62.25,62.83
2006-02-22,62.03,61.9
2006-02-23,61.35,61.44
2006-02-24,62.45,62.73
2006-02-27,62.42,61.89
2006-02-28,61.2,60.96
2006-03-01,61.4,61.77
2006-03-02,62.0,62.78
2006-03-03,62.58,62.48
2006-03-06,62.1,60.58
2006-03-07,60.4,59.48
2006-03-08,59.15,59.55
2006-03-09,59.91,59.14
2006-03-10,59.09,59.07
2006-03-13,59.37,60.16
2006-03-14,60.3,60.83
2006-03-15,60.71,61.67
2006-03-16,61.75,62.34
2006-03-17,62.61,61.36
2006-03-20,60.99,60.29
2006-03-21,60.09,59.49
2006-03-22,59.61,60.48
2006-03-23,61.45,61.12
2006-03-24,61.44,61.76
2006-03-27,61.28,63.1
2006-03-28,63.53,63.75
2006-03-29,64.2,64.8
2006-03-30,64.75,64.48
2006-03-31,64.06,63.15
2006-04-03,63.95,64.41
2006-04-04,64.13,65.15
2006-04-05,65.45,66.56
2006-04-06,67.38,67.25
2006-04-07,66.6,65.96
2006-04-10,66.25,66.7
2006-04-11,67.55,67.36
2006-04-12,67.11,67.33
2006-04-13,67.0,67.14
2006-04-17,67.8,68.33
2006-04-18,69.15,70.64
2006-04-19,69.5,70.78
2006-04-20,70.25,69.86
2006-04-21,70.48,72.5
2006-04-24,72.25,69.84
2006-04-25,70.89,68.25
2006-04-26,67.52,67.15
2006-04-27,65.5,66.19
2006-04-28,66.77,66.9
2006-05-01,68.6,67.8
2006-05-02,68.55,69.18
2006-05-03,69.17,67.5
2006-05-04,66.85,66.55
2006-05-05,67.25,66.85
2006-05-08,66.15,66.97
2006-05-09,67.09,67.17
2006-05-10,67.1,67.71
2006-05-11,68.28,66.88
2006-05-12,66.7,65.19
2006-05-15,64.0,63.52
2006-05-16,64.0,64.64
2006-05-17,64.65,63.15
2006-05-18,63.5,62.44
2006-05-19,62.44,62.72
2006-05-22,62.03,62.57
2006-05-23,63.85,62.7
2006-05-24,62.1,61.15
2006-05-25,62.1,62.75
2006-05-26,63.0,63.46
2006-05-30,64.05,61.98
2006-05-31,62.0,63.29
2006-06-01,62.6,63.7
2006-06-02,64.4,64.51
2006-06-05,65.29,62.54
2006-06-06,62.55,61.9
2006-06-07,61.61,60.52
2006-06-08,60.02,61.09
2006-06-09,61.35,60.78
2006-06-12,60.66,59.63
2006-06-13,59.0,57.91
2006-06-14,58.31,59.46
2006-06-15,59.9,61.75
2006-06-16,61.3,61.17
2006-06-19,61.16,59.2
2006-06-20,59.5,58.8
2006-06-21,59.1,59.85
2006-06-22,60.07,60.76
2006-06-23,61.0,61.26
2006-06-26,61.26,62.1
2006-06-27,62.23,62.75
2006-06-28,63.3,64.14
2006-06-29,64.5,65.97
2006-06-30,66.11,65.53
2006-07-03,66.15,66.82
2006-07-05,66.41,67.57
2006-07-06,67.68,67.57
2006-07-07,68.0,67.19
2006-07-10,67.18,67.34
2006-07-11,67.8,67.91
2006-07-12,68.25,67.95
2006-07-13,68.25,67.08
2006-07-14,67.7,67.45
2006-07-17,66.6,65.15
2006-07-18,65.74,65.42
2006-07-19,65.38,65.89
2006-07-20,65.89,64.43
2006-07-21,65.04,63.63
2006-07-24,64.35,65.78
2006-07-25,66.45,67.45
2006-07-26,67.7,68.24
2006-07-27,69.65,68.01
2006-07-28,67.75,67.95
2006-07-31,68.21,68.64
2006-08-01,68.46,68.67
2006-08-02,69.4,69.03
2006-08-03,68.5,68.78
2006-08-04,69.5,68.52
2006-08-07,68.85,67.61
2006-08-08,67.4,67.63
2006-08-09,68.39,68.9
2006-08-10,68.5,68.1
2006-08-11,67.7,68.38
2006-08-14,68.0,66.82
2006-08-15,67.9,66.97
2006-08-16,67.18,66.7
2006-08-17,66.03,66.28
2006-08-18,66.37,66.4
2006-08-21,66.75,66.87
2006-08-22,66.95,67.09
2006-08-23,66.99,65.99
2006-08-24,65.64,65.9
2006-08-25,66.3,66.3
2006-08-28,65.75,65.7
2006-08-29,65.5,64.69
2006-08-30,64.76,63.5
2006-08-31,63.25,63.43
2006-09-01,64.0,64.24
2006-09-05,64.05,64.28
2006-09-06,63.7,61.77
2006-09-07,61.61,61.52
2006-09-08,61.98,60.34
2006-09-11,59.75,58.8
2006-09-12,58.82,58.14
2006-09-13,58.36,59.16
