timestamp,power,heart-rate,cadence,speed,acceleration,slope
2020-08-18 14:44:45,352.0,100.0,59.0,5.869,0.2293999999999998,-0.0323886639676095
2020-08-18 14:44:46,351.0,102.0,66.0,6.102,0.3228,-0.0151114469210418
2020-08-18 14:44:47,316.0,103.0,69.0,6.413,0.4382,0.0
2020-08-18 14:44:48,326.0,104.0,73.0,6.401,0.2895999999999999,0.0
2020-08-18 14:44:49,324.0,106.0,75.0,6.495,0.2614000000000001,0.0
2020-08-18 14:44:50,284.0,108.0,78.0,6.456,0.1174000000000001,0.0
2020-08-18 14:44:51,177.0,109.0,79.0,6.369,0.0533999999999998,0.0
2020-08-18 14:44:52,155.0,112.0,76.0,6.227,-0.0371999999999999,0.0
2020-08-18 14:44:53,152.0,113.0,74.0,6.311,-0.0179999999999999,0.0
2020-08-18 14:44:54,171.0,114.0,73.0,5.524,-0.1942,0.0
2020-08-18 14:44:55,156.0,116.0,73.0,5.001,-0.291,0.0
2020-08-18 14:44:56,155.0,117.0,72.0,4.989,-0.2759999999999999,0.0
2020-08-18 14:44:57,160.0,118.0,71.0,6.561,0.0667999999999999,0.0
2020-08-18 14:44:58,176.0,118.0,71.0,5.328,-0.1965999999999999,0.0
2020-08-18 14:44:59,166.0,118.0,75.0,5.579,0.0109999999999999,0.0
2020-08-18 14:45:00,160.0,118.0,78.0,5.664,0.1325999999999998,0.0
2020-08-18 14:45:01,116.0,119.0,78.0,4.92,-0.0137999999999999,0.0
2020-08-18 14:45:02,155.0,119.0,77.0,5.505,-0.2112,0.0
2020-08-18 14:45:03,150.0,119.0,77.0,4.976,-0.0704,0.0
2020-08-18 14:45:04,175.0,119.0,78.0,5.518,-0.0121999999999999,0.0
2020-08-18 14:45:05,168.0,119.0,77.0,6.139,0.0950000000000001,0.0
2020-08-18 14:45:06,163.0,119.0,79.0,5.945,0.205,0.0
2020-08-18 14:45:07,140.0,119.0,78.0,5.744,0.0477999999999999,0.0
2020-08-18 14:45:08,147.0,119.0,78.0,6.071,0.2189999999999999,0.0
2020-08-18 14:45:09,157.0,119.0,77.0,3.808,-0.3419999999999999,0.0
2020-08-18 14:45:10,156.0,120.0,77.0,5.844,-0.0589999999999999,0.0
2020-08-18 14:45:11,156.0,120.0,77.0,5.486,-0.0918000000000001,0.0
2020-08-18 14:45:12,157.0,120.0,75.0,5.707,-0.0073999999999999,0.0380372765310003
2020-08-18 14:45:13,164.0,120.0,75.0,5.96,-0.0221999999999999,0.0532319391634972
2020-08-18 14:45:14,166.0,120.0,76.0,5.725,0.3833999999999999,0.0630693763139438
2020-08-18 14:45:15,167.0,121.0,76.0,5.669,-0.0350000000000001,0.076282940360612
2020-08-18 14:45:16,155.0,121.0,75.0,5.416,-0.0139999999999998,0.0760193503800981
2020-08-18 14:45:17,148.0,121.0,74.0,4.774,-0.1865999999999999,0.0429338103756725
2020-08-18 14:45:18,158.0,121.0,74.0,5.029,-0.1862,0.0295967443581231
2020-08-18 14:45:19,163.0,122.0,75.0,5.866,0.0282,0.0148038490007435
2020-08-18 14:45:20,132.0,122.0,73.0,4.639,-0.2059999999999998,0.0
2020-08-18 14:45:21,98.0,122.0,71.0,4.501,-0.183,0.0
2020-08-18 14:45:22,33.0,122.0,66.0,3.235,-0.3078,0.0
2020-08-18 14:45:23,0.0,122.0,46.0,3.537,-0.2984,0.0
2020-08-18 14:45:24,0.0,122.0,0.0,2.012,-0.7707999999999999,0.0
2020-08-18 14:45:25,0.0,122.0,0.0,1.299,-0.668,0.0
2020-08-18 14:45:26,0.0,122.0,0.0,0.989,-0.7024000000000001,0.0
2020-08-18 14:45:27,0.0,122.0,0.0,1.63,-0.321,0.0
2020-08-18 14:45:28,0.0,122.0,0.0,1.84,-0.3394,0.0
2020-08-18 14:45:29,0.0,122.0,0.0,2.491,0.0958,0.0
2020-08-18 14:45:30,0.0,121.0,0.0,2.339,0.208,0.0
2020-08-18 14:45:31,0.0,121.0,0.0,1.558,0.1138,0.0
2020-08-18 14:45:32,0.0,120.0,0.0,2.562,0.1863999999999999,0.0
2020-08-18 14:45:33,0.0,120.0,0.0,3.466,0.3252,0.0
2020-08-18 14:45:34,344.0,119.0,18.0,3.872,0.2761999999999999,0.0
2020-08-18 14:45:35,357.0,119.0,42.0,4.373,0.4068,0.0
2020-08-18 14:45:36,360.0,119.0,53.0,5.368,0.7620000000000001,0.0
2020-08-18 14:45:37,348.0,119.0,61.0,6.035,0.6946000000000001,0.0
2020-08-18 14:45:38,323.0,118.0,68.0,6.058,0.5184,0.0
2020-08-18 14:45:39,326.0,118.0,70.0,6.465,0.5186,0.0
2020-08-18 14:45:40,313.0,119.0,71.0,6.997,0.5247999999999999,0.0
2020-08-18 14:45:41,304.0,119.0,77.0,6.79,0.2843999999999999,0.0
2020-08-18 14:45:42,187.0,120.0,80.0,6.726,0.1381999999999999,0.0
2020-08-18 14:45:43,138.0,121.0,76.0,6.56,0.1003999999999999,0.0111420612813363
2020-08-18 14:45:44,92.0,121.0,76.0,6.355,-0.0219999999999998,0.0226244343891389
2020-08-18 14:45:45,69.0,122.0,74.0,6.206,-0.1581999999999999,0.0405797101449268
2020-08-18 14:45:46,75.0,122.0,73.0,5.647,-0.2285999999999999,0.0540865384615371
2020-08-18 14:45:47,57.0,122.0,71.0,5.604,-0.2244,0.0686427457098261
2020-08-18 14:45:48,54.0,122.0,68.0,5.506,-0.2107999999999998,0.058441558441557
2020-08-18 14:45:49,64.0,122.0,67.0,5.276,-0.2158000000000001,0.047058823529411
2020-08-18 14:45:50,23.0,122.0,60.0,4.97,-0.2472000000000001,0.0271739130434766
2020-08-18 14:45:51,0.0,122.0,15.0,4.434,-0.2426,0.0140548137737166
2020-08-18 14:45:52,0.0,121.0,0.0,4.215,-0.2778,0.0
2020-08-18 14:45:53,0.0,120.0,0.0,3.457,-0.4098,0.0
2020-08-18 14:45:54,0.0,119.0,0.0,1.902,-0.6748,0.0
2020-08-18 14:45:55,0.0,116.0,0.0,1.081,-0.7777999999999999,0.0
2020-08-18 14:45:56,0.0,113.0,0.0,0.939,-0.6990000000000001,0.0
2020-08-18 14:45:57,0.0,111.0,0.0,0.0,-0.843,0.0
2020-08-18 14:45:58,0.0,109.45,2.0,0.0801,-0.67538,0.0
2020-08-18 14:45:59,0.0,107.9,4.0,0.1602,-0.34836,0.0
2020-08-18 14:46:00,0.0,106.35,6.0,0.2403,-0.16814,0.0
2020-08-18 14:46:01,0.0,104.8,8.0,0.3204,-0.1237199999999999,0.0
2020-08-18 14:46:18,0.0,80.0,42.0,1.463,0.03628,0.0
2020-08-18 14:46:19,0.0,82.0,44.0,2.921,0.3118599999999999,0.0
2020-08-18 14:46:20,0.0,84.0,46.0,3.672,0.44604,0.0
2020-08-18 14:46:21,399.0,88.0,48.0,4.534,0.60242,0.0
2020-08-18 14:46:22,386.0,92.0,49.0,5.317,0.743,0.0
2020-08-18 14:46:23,391.0,94.0,55.0,5.846,0.8766,0.0
2020-08-18 14:46:24,366.0,98.0,63.0,6.423,0.7004,0.0
2020-08-18 14:46:25,341.0,102.0,70.0,6.422,0.5499999999999999,0.0
2020-08-18 14:46:26,271.0,105.0,75.0,6.458,0.3848000000000001,0.0
2020-08-18 14:46:27,151.0,108.0,79.0,6.122,0.1609999999999999,0.0
2020-08-18 14:46:28,138.0,110.0,75.0,6.554,0.1416,0.0
2020-08-18 14:46:29,179.0,112.0,75.0,6.211,-0.0423999999999999,0.0
2020-08-18 14:46:30,174.0,114.0,74.0,6.385,-0.0073999999999999,0.0
2020-08-18 14:46:31,201.0,115.0,74.0,6.383,-0.015,0.0
2020-08-18 14:46:32,200.0,116.0,75.0,6.453,0.0662,0.0
2020-08-18 14:46:33,200.0,117.0,75.0,6.126,-0.0855999999999999,0.0
2020-08-18 14:46:34,202.0,118.0,76.0,6.452,0.0481999999999999,0.0
2020-08-18 14:46:35,211.0,119.0,77.0,6.262,-0.0246,0.0
2020-08-18 14:46:36,204.0,120.0,77.0,6.52,0.0273999999999999,0.0
2020-08-18 14:46:37,194.0,120.0,77.0,6.757,0.0607999999999998,0.0
2020-08-18 14:46:38,154.0,121.0,78.0,6.627,0.1001999999999998,0.0
2020-08-18 14:46:39,144.0,121.0,78.0,6.681,0.0458,0.0
2020-08-18 14:46:40,135.0,122.0,78.0,6.446,0.0368,0.0117889773062179
2020-08-18 14:46:41,120.0,122.0,78.0,6.518,-0.0003999999999999,0.0235432607416147
2020-08-18 14:46:42,104.0,122.0,78.0,6.767,0.0020000000000001,0.0353252870179583
2020-08-18 14:46:43,106.0,123.0,79.0,6.666,0.0078000000000001,0.0473512873631259
2020-08-18 14:46:44,89.0,123.0,79.0,6.679,-0.0003999999999999,0.0598802395209581
2020-08-18 14:46:45,116.0,123.0,79.0,6.74,0.0588,0.0475200475200482
2020-08-18 14:46:46,151.0,123.0,79.0,6.882,0.0727999999999999,0.0354819633353026
2020-08-18 14:46:47,113.0,123.0,80.0,6.82,0.0105999999999999,0.023432923257175
2020-08-18 14:46:48,142.0,123.0,79.0,6.238,-0.0855999999999999,0.0118448326917375
2020-08-18 14:46:49,133.0,123.0,78.0,6.609,-0.014,0.0
2020-08-18 14:46:50,157.0,123.0,81.0,6.725,-0.0030000000000001,0.0
2020-08-18 14:46:51,157.0,124.0,80.0,6.614,-0.0535999999999999,0.0
2020-08-18 14:46:52,130.0,124.0,79.0,6.565,-0.0509999999999999,0.0
2020-08-18 14:46:53,101.0,124.0,78.0,6.675,0.0873999999999998,0.0
2020-08-18 14:46:54,159.0,124.0,81.0,6.505,-0.0208,0.0
2020-08-18 14:46:55,196.0,124.0,77.0,6.528,-0.0394,0.0
2020-08-18 14:46:56,188.0,124.0,78.0,6.347,-0.0533999999999998,0.0
2020-08-18 14:46:57,118.0,124.0,76.0,5.964,-0.1202,0.0
2020-08-18 14:46:58,76.0,124.0,75.0,5.336,-0.2677999999999999,0.0
2020-08-18 14:46:59,76.0,124.0,72.0,4.92,-0.317,0.0
2020-08-18 14:47:00,0.0,124.0,18.0,3.764,-0.5528,0.0
2020-08-18 14:47:01,0.0,123.0,0.0,3.76,-0.5174000000000001,0.0
2020-08-18 14:47:02,0.0,122.0,0.0,4.265,-0.3398000000000001,0.0
2020-08-18 14:47:03,0.0,122.0,0.0,4.245,-0.2182,0.0
2020-08-18 14:47:04,0.0,121.0,0.0,4.135,-0.157,0.0
2020-08-18 14:47:05,0.0,120.0,0.0,4.775,0.2022000000000001,0.0
2020-08-18 14:47:06,0.0,120.0,0.0,4.9,0.2280000000000001,0.0
2020-08-18 14:47:07,121.0,119.0,62.0,4.93,0.133,0.0
2020-08-18 14:47:08,175.0,120.0,66.0,5.538,0.2586,0.0
2020-08-18 14:47:09,193.0,119.0,70.0,5.51,0.275,0.0
2020-08-18 14:47:10,171.0,120.0,73.0,5.586,0.1621999999999999,0.0
2020-08-18 14:47:11,149.0,120.0,74.0,5.736,0.1671999999999998,0.0
2020-08-18 14:47:12,128.0,120.0,76.0,5.854,0.1848,0.0
2020-08-18 14:47:13,136.0,120.0,74.0,5.977,0.0878,0.0
2020-08-18 14:47:14,125.0,120.0,77.0,5.704,0.0387999999999999,0.0
2020-08-18 14:47:15,128.0,120.0,76.0,5.747,0.0321999999999999,0.0
2020-08-18 14:47:16,125.0,120.0,77.0,5.804,0.0136000000000001,0.0
2020-08-18 14:47:17,122.0,120.0,77.0,6.038,0.0368,0.0
2020-08-18 14:47:18,103.0,120.0,77.0,5.761,-0.0432,0.0
2020-08-18 14:47:19,71.0,120.0,77.0,5.564,-0.0279999999999999,0.0
2020-08-18 14:47:20,62.0,120.0,75.0,5.52,-0.0454,0.0
2020-08-18 14:47:21,121.0,121.0,75.0,5.802,-0.0004000000000001,0.0
2020-08-18 14:47:22,117.0,120.0,75.0,5.691,-0.0694,0.0
2020-08-18 14:47:23,117.0,121.0,74.0,5.489,-0.0544,0.0
2020-08-18 14:47:24,42.0,120.0,72.0,5.302,-0.0524,0.0
2020-08-18 14:47:25,42.0,121.0,67.0,5.153,-0.0733999999999999,0.0
2020-08-18 14:47:26,16.0,120.0,58.0,5.091,-0.1421999999999998,0.0
2020-08-18 14:47:27,5.0,120.0,49.0,4.973,-0.1436,0.0
2020-08-18 14:47:28,31.0,120.0,50.0,5.435,-0.0108,0.0
2020-08-18 14:47:29,98.0,120.0,65.0,5.427,0.025,0.0
2020-08-18 14:47:30,97.0,119.0,68.0,5.784,0.1262,0.0
2020-08-18 14:47:31,89.0,119.0,73.0,5.836,0.149,0.0
2020-08-18 14:47:32,74.0,119.0,76.0,5.581,0.1216000000000001,0.0
2020-08-18 14:47:33,24.0,118.0,73.0,4.636,-0.1597999999999999,0.0
2020-08-18 14:47:34,0.0,118.0,15.0,3.653,-0.3547999999999999,0.0
2020-08-18 14:47:35,0.0,119.0,0.0,4.29,-0.2987999999999999,0.0
2020-08-18 14:47:36,0.0,119.0,0.0,3.428,-0.4816000000000001,0.0
2020-08-18 14:47:37,0.0,120.0,0.0,4.692,-0.1778,0.0
2020-08-18 14:47:38,511.0,121.0,30.0,5.357,0.1442,0.0
2020-08-18 14:47:39,395.0,121.0,67.0,5.449,0.3591999999999999,0.0
2020-08-18 14:47:40,395.0,122.0,70.0,6.246,0.3912000000000001,0.0
2020-08-18 14:47:41,393.0,123.0,72.0,6.402,0.5948,0.0
2020-08-18 14:47:42,370.0,123.0,74.0,7.012,0.4639999999999998,0.0
2020-08-18 14:47:43,312.0,124.0,80.0,6.891,0.3067999999999999,0.0
2020-08-18 14:47:44,172.0,125.0,84.0,6.819,0.274,0.0
2020-08-18 14:47:45,142.0,125.0,81.0,6.844,0.1195999999999999,0.0
2020-08-18 14:47:46,140.0,126.0,81.0,6.797,0.0789999999999999,0.0
2020-08-18 14:47:47,133.0,126.0,80.0,6.703,-0.0617999999999998,0.0
2020-08-18 14:47:48,133.0,127.0,81.0,6.632,-0.0518,0.0
2020-08-18 14:47:49,174.0,127.0,78.0,6.847,0.0056,0.0
2020-08-18 14:47:50,159.0,127.0,78.0,6.762,-0.0164000000000001,0.0
2020-08-18 14:47:51,157.0,126.0,78.0,6.628,-0.0337999999999999,0.0
2020-08-18 14:47:52,180.0,126.0,78.0,6.553,-0.03,0.0
2020-08-18 14:47:53,180.0,126.0,80.0,6.385,-0.0493999999999999,0.0
2020-08-18 14:47:54,172.0,125.0,76.0,6.401,-0.0892000000000001,0.0
2020-08-18 14:47:55,183.0,125.0,75.0,6.386,-0.0751999999999998,0.0
2020-08-18 14:47:56,160.0,125.0,80.0,6.288,-0.0679999999999999,0.0
2020-08-18 14:47:57,155.0,125.0,82.0,6.402,-0.0301999999999999,0.0
2020-08-18 14:47:58,156.0,125.0,82.0,6.286,-0.0198,0.0
2020-08-18 14:47:59,155.0,125.0,81.0,6.296,-0.0209999999999999,0.0
2020-08-18 14:48:00,167.0,125.0,82.0,6.304,-0.0163999999999999,0.0
2020-08-18 14:48:01,168.0,124.0,82.0,6.338,0.0099999999999999,0.0
2020-08-18 14:48:02,153.0,123.0,82.0,6.23,-0.0343999999999999,0.0
2020-08-18 14:48:03,159.0,123.0,82.0,6.211,-0.0149999999999998,0.012480499219968
2020-08-18 14:48:04,184.0,123.0,81.0,6.092,-0.0408000000000001,0.0250783699059583
2020-08-18 14:48:05,172.0,123.0,82.0,6.085,-0.0438,0.0507453219156366
2020-08-18 14:48:06,182.0,123.0,81.0,6.099,-0.0477999999999999,0.0647878198898609
2020-08-18 14:48:07,177.0,124.0,80.0,6.087,-0.0286000000000001,0.0643086816720259
2020-08-18 14:48:08,178.0,124.0,80.0,6.007,-0.0408000000000001,0.0521342456826338
2020-08-18 14:48:09,179.0,125.0,80.0,6.008,-0.0167999999999999,0.0391900718484626
2020-08-18 14:48:10,190.0,125.0,81.0,5.932,-0.0305999999999999,0.0130548302872055
2020-08-18 14:48:11,197.0,126.0,78.0,5.88,-0.0438,0.0
2020-08-18 14:48:12,207.0,127.0,77.0,5.868,-0.0437999999999998,0.0
2020-08-18 14:48:13,206.0,127.0,78.0,5.936,-0.0141999999999999,0.0
2020-08-18 14:48:14,203.0,127.0,77.0,5.974,-0.0067999999999999,0.0
2020-08-18 14:48:15,191.0,128.0,77.0,5.891,-0.0082,0.0
2020-08-18 14:48:16,200.0,128.0,77.0,5.895,0.0029999999999999,0.0
2020-08-18 14:48:17,214.0,129.0,76.0,5.591,-0.0554,0.0
2020-08-18 14:48:18,220.0,129.0,76.0,5.735,-0.0401999999999999,0.0135869565217383
2020-08-18 14:48:19,229.0,130.0,75.0,5.74,-0.0467999999999999,0.0274819649604969
2020-08-18 14:48:20,245.0,130.0,75.0,5.759,-0.0263999999999999,0.0418555981862588
2020-08-18 14:48:21,252.0,131.0,75.0,5.763,-0.0263999999999999,0.0557491289198613
2020-08-18 14:48:22,267.0,131.0,75.0,5.74,0.0298,0.0756533700137569
2020-08-18 14:48:23,259.0,132.0,75.0,5.675,-0.012,0.0621761658031115
2020-08-18 14:48:24,266.0,132.0,75.0,5.697,-0.0086,0.0484764542936282
2020-08-18 14:48:25,263.0,132.0,75.0,5.731,-0.0056,0.0347826086956521
2020-08-18 14:48:26,264.0,133.0,75.0,5.771,0.0016,0.0208840932822841
2020-08-18 14:48:27,268.0,134.0,74.0,5.657,-0.0166,0.0
2020-08-18 14:48:28,283.0,134.0,74.0,5.474,-0.0401999999999999,0.0142399430402269
2020-08-18 14:48:29,279.0,134.0,73.0,5.49,-0.0413999999999999,0.0286635614475081
2020-08-18 14:48:30,279.0,134.0,73.0,5.502,-0.0458,0.0570816981805217
2020-08-18 14:48:31,289.0,135.0,73.0,5.451,-0.064,0.0719683339330695
2020-08-18 14:48:32,290.0,135.0,72.0,5.586,-0.0141999999999999,0.0719683339330695
2020-08-18 14:48:33,293.0,136.0,72.0,5.607,0.0266,0.0569192458199939
2020-08-18 14:48:34,269.0,136.0,72.0,5.513,0.0045999999999999,0.0427350427350444
2020-08-18 14:48:35,269.0,137.0,72.0,5.648,0.0291999999999999,0.0143010368251689
2020-08-18 14:48:36,257.0,137.0,73.0,5.785,0.0668000000000001,0.0141793690180778
2020-08-18 14:48:37,272.0,138.0,73.0,5.656,0.0139999999999998,0.0280210157618198
2020-08-18 14:48:38,251.0,138.0,74.0,5.584,-0.0046000000000001,0.0493827160493816
2020-08-18 14:48:39,247.0,138.0,74.0,5.75,0.0474,0.0628053035589654
2020-08-18 14:48:40,249.0,139.0,74.0,5.619,-0.0057999999999999,0.0768424729304904
2020-08-18 14:48:41,261.0,139.0,74.0,5.73,-0.0109999999999999,0.0627396305332856
2020-08-18 14:48:42,253.0,139.0,74.0,5.684,0.0056,0.0491055769905288
2020-08-18 14:48:43,248.0,139.0,74.0,5.784,0.04,0.0278454577097095
2020-08-18 14:48:44,244.0,140.0,74.0,5.752,0.0003999999999999,0.0140350877192974
2020-08-18 14:48:45,238.0,140.0,76.0,5.705,0.0172,0.0
2020-08-18 14:48:46,215.0,140.0,75.0,5.683,-0.0094000000000001,0.0
2020-08-18 14:48:47,201.0,140.0,75.0,5.798,0.0227999999999999,0.0
2020-08-18 14:48:48,206.0,140.0,76.0,5.669,-0.023,0.0
2020-08-18 14:48:49,219.0,140.0,76.0,5.786,0.0067999999999999,0.0
2020-08-18 14:48:50,205.0,141.0,76.0,5.753,0.0096,0.0141392718275041
2020-08-18 14:48:51,205.0,141.0,76.0,5.695,0.0024,0.0283386468296165
2020-08-18 14:48:52,190.0,141.0,76.0,5.788,-0.0019999999999999,0.042134831460676
2020-08-18 14:48:53,165.0,141.0,76.0,5.777,0.0216000000000001,0.0558074642483438
2020-08-18 14:48:54,163.0,141.0,77.0,5.914,0.0256,0.0693481276005549
2020-08-18 14:48:55,157.0,142.0,77.0,5.732,-0.0041999999999999,0.0550964187327793
2020-08-18 14:48:56,154.0,141.0,77.0,5.751,0.0112,0.0411805078929281
2020-08-18 14:48:57,145.0,142.0,77.0,5.617,-0.0342,0.0278842802370147
2020-08-18 14:48:58,165.0,142.0,77.0,5.727,-0.0099999999999999,0.0139860139860132
2020-08-18 14:48:59,153.0,142.0,76.0,5.896,-0.0035999999999999,0.0
2020-08-18 14:49:00,145.0,141.0,77.0,5.739,0.0013999999999999,0.0
2020-08-18 14:49:01,130.0,142.0,78.0,5.62,-0.0262,0.0
2020-08-18 14:49:02,117.0,141.0,79.0,5.865,0.0496,0.0
2020-08-18 14:49:03,105.0,141.0,79.0,5.875,0.0295999999999999,0.0
2020-08-18 14:49:04,97.0,141.0,79.0,6.086,0.038,0.0
2020-08-18 14:49:05,77.0,140.0,79.0,6.043,0.0608,0.0
2020-08-18 14:49:06,74.0,140.0,81.0,6.095,0.0949999999999999,0.0
2020-08-18 14:49:07,69.0,139.0,81.0,6.248,0.0766,0.0
2020-08-18 14:49:08,69.0,139.0,80.0,6.184,0.0618,0.0
2020-08-18 14:49:09,67.0,138.0,81.0,6.34,0.0507999999999999,0.0
2020-08-18 14:49:10,62.0,137.0,83.0,6.462,0.0837999999999999,0.0
2020-08-18 14:49:11,71.0,137.0,83.0,6.465,0.074,0.0
2020-08-18 14:49:12,53.0,136.0,84.0,6.479,0.0461999999999999,0.0
2020-08-18 14:49:13,47.0,136.0,84.0,6.465,0.0561999999999999,0.0
